,title,text
112,Natural History,"That lofty monarch, Monarch Mind,
Blue-blooded in coarse contry reigned;
Though he bedded in ermine, gorged on roast,
Pure Philosophy his love engrossed:
While subjects hungered, empty-pursed,
With stars, with angels, he conversed

Till, sick of their ruler's godling airs,
In one body thsoe earthborn commoners
Rose up and put royal nerves to the rack:
King Egg-Head saw his domain crack,
His crown usurped by the low brow
Of the base, barbarous Prince Ow."
113,Never Try to Trick Me with a Kiss,"Never try to trick me with a kiss
Pretending that the birds are here to stay;
The dying man will scoff and scorn at this.

A stone can masquerade where no heart is
And virgins rise where lustful Venus lay:
Never try to trick me with a kiss.

Our noble doctor claims the pain is his,
While stricken patients let him have his say;
The dying man will scoff and scorn at this.

Each virile bachelor dreads paralysis,
The old maid in the gable cries all day:
Never try to trick me with a kiss.

The suave eternal serpents promise bliss
To mortal children longing to be gay;
The dying man will scoff and scorn at this.

Sooner or later something goes amiss;
The singing birds pack up and fly away;
So never try to trick me with a kiss:
The dying man will scoff and scorn at this."
114,New Year On Dartmoor,"This is newness : every little tawdry
Obstacle glass-wrapped and peculiar,
Glinting and clinking in a saint's falsetto. Only you
Don't know what to make of the sudden slippiness,
The blind, white, awful, inaccessible slant.
There's no getting up it by the words you know.
No getting up by elephant or wheel or shoe.
We have only come to look. You are too new
To want the world in a glass hat."
115,Nick and the Candlestick,"I am a miner. The light burns blue.
Waxy stalactites
Drip and thicken, tears

The earthen womb

Exudes from its dead boredom.
Black bat airs

Wrap me, raggy shawls,
Cold homicides.
They weld to me like plums.

Old cave of calcium
Icicles, old echoer.
Even the newts are white,

Those holy Joes.
And the fish, the fish—
Christ! They are panes of ice,

A vice of knives,
A piranha
Religion, drinking

Its first communion out of my live toes.
The candle
Gulps and recovers its small altitude,

Its yellows hearten.
O love, how did you get here?
O embryo

Remembering, even in sleep,
Your crossed position.
The blood blooms clean

In you, ruby.
The pain
You wake to is not yours.

Love, love,
I have hung our cave with roses.
With soft rugs—

The last of Victoriana.
Let the stars
Plummet to their dark address,

Let the mercuric
Atoms that cripple drip
Into the terrible well,

You are the one
Solid the spaces lean on, envious.
You are the baby in the barn."
116,Night Shift,"It was not a heart, beating.
That muted boom, that clangor
Far off, not blood in the ears
Drumming up and fever

To impose on the evening.
The noise came from outside:
A metal detonating
Native, evidently, to

These stilled suburbs nobody
Startled at it, though the sound
Shook the ground with its pounding.
It took a root at my coming

Till the thudding shource, exposed,
Counfounded in wept guesswork:
Framed in windows of Main Street's
Silver factory, immense

Hammers hoisted, wheels turning,
Stalled, let fall their vertical
Tonnage of metal and wood;
Stunned in marrow. Men in white

Undershirts circled, tending
Without stop those greased machines,
Tending, without stop, the blunt
Indefatigable fact."
117,Notes To A Neophyte,"Take the general mumble,
blunt as the faceless gut
of an anonymous clam,
vernacular as the strut
of a slug or a small preamble
by snail under hump of home:

metamorphose the mollusk
of vague vocabulary
with the structural discipline:
stiffen the ordinary
malleable mask
to the granite grin of bone.

For such a tempering task,
heat furnace of paradox
in an artifice of ice;
make love and logic mix,
and remember, if tedious risk
seems to jeopardize this:

it was a solar turbine
gace molten earth a frame
and it took the diamond stone
a weight of world and time
being crystallized from carbon
to the hardest substance known."
118,Ode For Ted,"From under the crunch of my man's boot
green oat-sprouts jut;
he names a lapwing, starts rabbits in a rout
legging it most nimble
to sprigged hedge of bramble,
stalks red fox, shrewd stoat.

Loam-humps, he says, moles shunt
up from delved worm-haunt;
blue fur, moles have; hefting chalk-hulled flint
he with rock splits open
knobbed quartz; flayed colors ripen
rich, brown, sudden in sunlight.

For his least look, scant acres yield:
each finger-furrowed field
heaves forth stalk, leaf, fruit-nubbed emerald;
bright grain sprung so rarely
he hauls to his will early;
at his hand's staunch hest, birds build.

Ringdoves roost well within his wood,
shirr songs to suit which mood
he saunters in; how but most glad
could be this adam's woman
when all earth his words do summon
leaps to laud such man's blood!"
119,Old Ladies' Home,"Sharded in black, like beetles,
Frail as antique earthenwear
One breath might shiver to bits,
The old women creep out here
To sun on the rocks or prop
Themselves up against the wall
Whose stones keep a little heat.

Needles knit in a bird-beaked
Counterpoint to their voices:
Sons, daughters, daughters and sons,
Distant and cold as photos,
Grandchildren nobody knows.
Age wears the best black fabric
Rust-red or green as lichens.

At owl-call the old ghosts flock
To hustle them off the lawn.
From beds boxed-in like coffins
The bonneted ladies grin.
And Death, that bald-head buzzard,
Stalls in halls where the lamp wick
Shortens with each breath drawn."
120,On Deck,"Midnight in the mid-Atlantic. On deck.
Wrapped up in themselves as in thick veiling
And mute as mannequins in a dress shop,
Some few passangers keep track
Of the old star-map on the ceiling.
Tiny and far, a single ship

Lit like a two-tiered wedding cake
Carries its candles slowly off.
Now there is nothing much to look at.
Still nobody will move or speak ---
The bingo players, the players at love
On a square no bigger than a carpet

Are hustled over the crests and troughs,
Each stalled in his particular minute
And castled in it like a king.
Small drops spot their coats, their gloves:
They fly too fast to feel the wet.
Anything can happen where they are going.

The untidy lady revivalist
For whom the good Lord provides (He gave
Her a pocketbook, a pearl hatpin
And seven winter coats last August)
Prays under her breath that she may save
The art students in West Berlin.

The astrologer at her elbow (a Leo)
Picked his trip-date by the stars.
The is gratified by the absence of icecakes.
He'll be rich in a year (and he should know)
Selling the Welsh and English mothers
Nativities at two and six.

And the white-haired jeweler from Denmark is carving
A perfectly faceted wife to wait
On him hand and foot, quiet as a diamond.
Moony balloons, tied by a string
To their owner' wrists, the light dreams float
To be let loose at news of land."
121,On Looking Into The Eyes Of A Demon Lover,"Here are two pupils
whose moons of black
transform to cripples
all who look:

each lovely lady
who peers inside
take on the body
of a toad.

Within these mirrors
the world inverts:
the fond admirer's
burning darts

turn back to injure
the thrusting hand
and inflame to danger
the scarlet wound.

I sought my image
in the scorching glass,
for what fire could damage
a witch's face?

So I stared in that furnace
where beauties char
but found radiant Venus
reflected there.
"
122,Ouija,"It is a chilly god, a god of shades,
Rises to the glass from his black fathoms.
At the window, those unborn, those undone
Assemble with the frail paleness of moths,
An envious phosphorescence in their wings.
Vermillions, bronzes, colors of the sun
In the coal fire will not wholly console them.
Imagine their deep hunger, deep as the dark
For the blood-heat that would ruddlr or reclaim.
The glass mouth sucks blooh-heat from my forefinger.
The old god dribbles, in return, his words.

The old god, too, write aureate poetry
In tarnished modes, maundering among the wastes,
Fair chronicler of every foul declension.
Age, and ages of prose, have uncoiled
His talking whirlwind, abated his excessive temper
When words, like locusts, drummed the darkening air
And left the cobs to rattle, bitten clean.
Skies once wearing a blue, divine hauteur
Ravel above us, mistily descend,
Thickening with motes, to a marriage with the mire.

He hymns the rotten queen with saffron hair
Who has saltier aphrodisiacs
Than virgins' tears. That bawdy queen of death,
Her wormy couriers aer at his bones.
Still he hymns juice of her, hot nectarine.
I see him, horny-skinned and tough, construe
What flinty pebbles and ploughable upturns
As ponderable tokens of her love.
He, godly, doddering, spells
No succinct Gabriel from the letters here
But floridly, his amorous nostalgias."
123,Owl,"Clocks belled twelve. Main street showed otherwise
Than its suburb of woods : nimbus---
Lit, but unpeopled, held its windows
Of wedding pastries,

Diamond rings, potted roses, fox-skins
Ruddy on the wax mannequins
In a glassed tableau of affluence.
From deep-sunk basements

What moved the pale, raptorial owl
Then, to squall above the level
Of streetlights and wires, its wall to wall
Wingspread in control

Of the ferrying currents, belly
Dense-feathered, fearfully soft to
Look upon? Rats' teeth gut the city
Shaken by owl cry."
124,Paralytic,"It happens. Will it go on? ----
My mind a rock,
No fingers to grip, no tongue,
My god the iron lung

That loves me, pumps
My two
Dust bags in and out,
Will not

Let me relapse
While the day outside glides by like ticker tape.
The night brings violets,
Tapestries of eyes,

Lights,
The soft anonymous
Talkers: 'You all right?'
The starched, inaccessible breast.

Dead egg, I lie
Whole
On a whole world I cannot touch,
At the white, tight

Drum of my sleeping couch
Photographs visit me-
My wife, dead and flat, in 1920 furs,
Mouth full of pearls,

Two girls
As flat as she, who whisper 'We're your daughters.'
The still waters
Wrap my lips,

Eyes, nose and ears,
A clear
Cellophane I cannot crack.
On my bare back

I smile, a buddha, all
Wants, desire
Falling from me like rings
Hugging their lights.

The claw
Of the magnolia,
Drunk on its own scents,
Asks nothing of life."
125,Parliament Hill Fields,"On this bald hill the new year hones its edge.
Faceless and pale as china
The round sky goes on minding its business.
Your absence is inconspicuous;
Nobody can tell what I lack.

Gulls have threaded the river's mud bed back
To this crest of grass.  Inland, they argue,
Settling and stirring like blown paper
Or the hands of an invalid.  The wan
Sun manages to strike such tin glints

From the linked ponds that my eyes wince
And brim; the city melts like sugar.
A crocodile of small girls
Knotting and stopping, ill-assorted, in blue uniforms,
Opens to swallow me.  I'm a stone, a stick,

One child drops a barrette of pink plastic;
None of them seem to notice.
Their shrill, gravelly gossip's funneled off.
Now silence after silence offers itself.
The wind stops my breath like a bandage.

Southward, over Kentish Town, an ashen smudge
Swaddles roof and tree.
It could be a snowfield or a cloudbank.
I suppose it's pointless to think of you at all.
Already your doll grip lets go.

The tumulus, even at noon, guards its black shadow:
You know me less constant,
Ghost of a leaf, ghost of a bird.
I circle the writhen trees.  I am too happy.
These faithful dark-boughed cypresses

Brood, rooted in their heaped losses.
Your cry fades like the cry of a gnat.
I lose sight of you on your blind journey,
While the heath grass glitters and the spindling rivulets
Unspool and spend themselves.  My mind runs with them,

Pooling in heel-prints, fumbling pebble and stem.
The day empties its images
Like a cup or a room.  The moon's crook whitens,
Thin as the skin seaming a scar.
Now, on the nursery wall,

The blue night plants, the little pale blue hill
In your sister's birthday picture start to glow.
The orange pompons, the Egyptian papyrus
Light up.  Each rabbit-eared
Blue shrub behind the glass

Exhales an indigo nimbus,
A sort of cellophane balloon.
The old dregs, the old difficulties take me to wife.
Gulls stiffen to their chill vigil in the drafty half-light;
I enter the lit house."
126,Perseus,"The Triumph of Wit Over Suffering

Head alone shows you in the prodigious act
Of digesting what centuries alone digest:
The mammoth, lumbering statuary of sorrow,
Indissoluble enough to riddle the guts
Of a whale with holes and holes, and bleed him white
Into salt seas.  Hercules had a simple time,
Rinsing those stables:  a baby's tears would do it.
But who'd volunteer to gulp the Laocoon,
The Dying Gaul and those innumerable pietas
Festering on the dim walls of Europe's chapels,
Museums and sepulchers?  You.
                              You
Who borrowed feathers for your feet, not lead,
Not nails, and a mirror to keep the snaky head
In safe perspective, could outface the gorgon-grimace
Of human agony:  a look to numb
Limbs:  not a basilisk-blink, nor a double whammy,
But all the accumulated last grunts, groans,
Cries and heroic couplets concluding the million
Enacted tragedies on these blood-soaked boards,
And every private twinge a hissing asp
To petrify your eyes, and every village
Catastrophe a writhing length of cobra,
And the decline of empires the thick coil of a vast
Anacnoda.
         Imagine:  the world
Fisted to a foetus head, ravined, seamed
With suffering from conception upwards, and there
You have it in hand.  Grit in the eye or a sore
Thumb can make anyone wince, but the whole globe
Expressive of grief turns gods, like kings, to rocks.
Those rocks, cleft and worn, themselves then grow
Ponderous and extend despair on earth's
Dark face.
          So might rigor mortis come to stiffen
All creation, were it not for a bigger belly
Still than swallows joy.
                        You enter now,
Armed with feathers to tickle as well as fly,
And a fun-house mirror that turns the tragic muse
To the beheaded head of a sullen doll, one braid,
A bedraggled snake, hanging limp as the absurd mouth
Hangs in its lugubious pout.  Where are
The classic limbs of stubborn Antigone?
The red, royal robes of Phedre?  The tear-dazzled
Sorrows of Malfi's gentle duchess?
                                  Gone
In the deep convulsion gripping your face, muscles
And sinews bunched, victorious, as the cosmic
Laugh does away with the unstitching, plaguey wounds
Of an eternal sufferer.
                        To you
Perseus, the palm, and may you poise
And repoise until time stop, the celestial balance
Which weighs our madness with our sanity."
127,Pheasant,"You said you would kill it this morning.
Do not kill it. It startles me still,
The jut of that odd, dark head, pacing

Through the uncut grass on the elm's hill.
It is something to own a pheasant,
Or just to be visited at all.

I am not mystical: it isn't
As if I thought it had a spirit.
It is simply in its element.

That gives it a kingliness, a right.
The print of its big foot last winter,
The trail-track, on the snow in our court

The wonder of it, in that pallor,
Through crosshatch of sparrow and starling.
Is it its rareness, then? It is rare.

But a dozen would be worth having,
A hundred, on that hill-green and red,
Crossing and recrossing: a fine thing!

It is such a good shape, so vivid.
It's a little cornucopia.
It unclaps, brown as a leaf, and loud,

Settles in the elm, and is easy.
It was sunning in the narcissi.
I trespass stupidly. Let be, let be."
128,"Poems, Potatoes","The word, defining, muzzles; the drawn line
Ousts mistier peers and thrives, murderous,
In establishments which imagined lines

Can only haunt.  Sturdy as potatoes,
Stones, without conscience, word and line endure,
Given an inch.  Not that they're gross (although

Afterthought often would have them alter
To delicacy, to poise) but that they
Shortchange me continuously:  whether

More or other, they still dissatisfy.
Unpoemed, unpictured, the potato
Bunches its knobby browns on a vastly
Superior page; the blunt stone also."
129,Point Shirley,"From Water-Tower Hill to the brick prison
The shingle booms, bickering under
The sea's collapse.
Snowcakes break and welter. This year
The gritted wave leaps
The seawall and drops onto a bier
Of quahog chips,
Leaving a salty mash of ice to whiten

In my grandmother's sand yard. She is dead,
Whose laundry snapped and froze here, who
Kept house against
What the sluttish, rutted sea could do.
Squall waves once danced
Ship timbers in through the cellar window;
A thresh-tailed, lanced
Shark littered in the geranium bed ---

Such collusion of mulish elements
She wore her broom straws to the nub.
Twenty years out
Of her hand, the house still hugs in each drab
Stucco socket
The purple egg-stones: from Great Head's knob
To the filled-in Gut
The sea in its cold gizzard ground those rounds.

Nobody wintering now behind
The planked-up windows where she set
Her wheat loaves
And apple cakes to cool. What is it
Survives, grieves
So, battered, obstinate spit
Of gravel? The waves'
Spewed relics clicker masses in the wind,

Grey waves the stub-necked eiders ride.
A labor of love, and that labor lost.
Steadily the sea
Eats at Point Shirley. She died blessed,
And I come by
Bones, only bones, pawed and tossed,
A dog-faced sea.
The sun sinks under Boston, bloody red.

I would get from these dry-papped stones
The milk your love instilled in them.
The black ducks dive.
And though your graciousness might stream,
And I contrive,
Grandmother, stones are nothing of home
To that spumiest dove.
Against both bar and tower the black sea runs."
130,Polly's Tree,"A dream tree, Polly's tree:
a thicket of sticks,
each speckled twig

ending in a thin-paned
leaf unlike any
other on it

or in a ghost flower
flat as paper and
of a color

vaporish as frost-breath,
more finical than
any silk fan

the Chinese ladies use
to stir robin's egg
air. The silver -

haired seed of the milkweed
comes to roost there, frail
as the halo

rayed round a candle flame,
a will-o'-the-wisp
nimbus, or puff

of cloud-stuff, tipping her
queer candelabrum.
Palely lit by

snuff-ruffed dandelions,
white daisy wheels and
a tiger faced

pansy, it glows. O it's
no family tree,
Polly's tree, nor

a tree of heaven, though
it marry quartz-flake,
feather and rose.

It sprang from her pillow
whole as a cobweb
ribbed like a hand,

a dream tree. Polly's tree
wears a valentine
arc of tear-pearled

bleeding hearts on its sleeve
and, crowning it, one
blue larkspur star."
131,Poppies In July,"Little poppies, little hell flames,
Do you do no harm?

You flicker.  I cannot touch you.
I put my hands among the flames.  Nothing burns

And it exhausts me to watch you
Flickering like that, wrinkly and clear red, like the skin of a mouth.

A mouth just bloodied.
Little bloody skirts!

There are fumes I cannot touch.
Where are your opiates, your nauseous capsules?

If I could bleed, or sleep! -
If my mouth could marry a hurt like that!

Or your liquors seep to me, in this glass capsule,
Dulling and stilling.

But colorless.  Colorless.
"
132,Poppies in October,"Even the sun-clouds this morning cannot manage such skirts.
Nor the woman in the ambulance
Whose red heart blooms through her coat so astoundingly --

A gift, a love gift
Utterly unasked for
By a sky

Palely and flamily
Igniting its carbon monoxides, by eyes
Dulled to a halt under bowlers.

O my God, what am I
That these late mouths should cry open
In a forest of frost, in a dawn of cornflowers."
133,Private Ground,"First frost, and I walk among the rose-fruit, the marble toes
Of the Greek beauties you brought
Off Europe's relic heap
To sweeten your neck of the New York woods.
Soon each white lady will be boarded up
Against the crackling climate.

All morning, with smoking breath, the handyman
Has been draining the goldfish ponds.
They collapse like lungs, the escaped water
Threading back, filament by filament, to the pure
Platonic table where it lives. The baby carp
Litter the mud like orangepeel.

Eleven weeks, and I know your estate so well
I need hardly go out at all.
A superhighway seals me off.
Trading their poisons, the north and south bound cars
Flatten the doped snakes to ribbon. In here, the grasses
Unload their griefs on my shoes,

The woods creak and ache, and the day forgets itself.
I bend over this drained basin where the small fish
Flex as the mud freezes.
They glitter like eyes, and I collect them all.
Morgue of old logs and old images, the lake
Opens and shuts, accepting them among its reflections."
134,Prologue To Spring,"The winter landscape hangs in balance now,
Transfixed by glare of blue from gorgon's eye;
The skaters freese within a stone tableau.

Air alters into glass and the whole sky
Grows brittle as a tilted china bowl;
Hill and valley stiffen row on row.

Each fallen leaf is trapped by spell of steel,
Crimped like fern in the quartz atmosphere;
Repose of scultpure holds the country still.

What coutermagic can undo the snare
Which has stopped the season in its tracks
And suspended all that might occur?

Locked in crystal caskets are the lakes,
Yet as we wonder what cam come of ice
Green-singing birds explore from all the rocks."
135,Prospect,"Among orange-tile rooftops
and chimney pots
the fen fog slips,
gray as rats,

while on spotted branch
of the sycamore
two black rooks hunch
and darkly glare,

watching for night,
with absinthe eye
cocked on the lone, late,
passer-by."
136,Purdah,"Jade --
Stone of the side,
The antagonized

Side of green Adam, I
Smile, cross-legged,
Enigmatical,

Shifting my clarities.
So valuable!
How the sun polishes this shoulder!

And should
The moon, my
Indefatigable cousin

Rise, with her cancerous pallors,
Dragging trees --
Little bushy polyps,

Little nets,
My visibilities hide.
I gleam like a mirror.

At this facet the bridegroom arrives
Lord of the mirrors!
It is himself he guides

In among these silk
Screens, these rustling appurtenances.
I breathe, and the mouth

Veil stirs its curtain
My eye
Veil is

A concatenation of rainbows.
I am his.
Even in his

Absence, I
Revolve in my
Sheath of impossibles,

Priceless and quiet
Among these parrakeets, macaws!
O chatterers

Attendants of the eyelash!
I shall unloose
One feather, like the peacock.

Attendants of the lip!
I shall unloose
One note

Shattering
The chandelier
Of air that all day flies

Its crystals
A million ignorants.
Attendants!

Attendants!
And at his next step
I shall unloose

I shall unloose --
From the small jeweled
Doll he guards like a heart --

The lioness,
The shriek in the bath,
The cloak of holes."
137,Pursuit,"Dans le fond des forêts votre image me suit.
                                    RACINE


There is a panther stalks me down:
One day I'll have my death of him;
His greed has set the woods aflame,
He prowls more lordly than the sun.
Most soft, most suavely glides that step,
Advancing always at my back;
From gaunt hemlock, rooks croak havoc:
The hunt is on, and sprung the trap.
Flayed by thorns I trek the rocks,
Haggard through the hot white noon.
Along red network of his veins
What fires run, what craving wakes?

Insatiate, he ransacks the land
Condemned by our ancestral fault,
Crying:  blood, let blood be spilt;
Meat must glut his mouth's raw wound.
Keen the rending teeth and sweet
The singeing fury of his fur;
His kisses parch, each paw's a briar,
Doom consummates that appetite.
In the wake of this fierce cat,
Kindled like torches for his joy,
Charred and ravened women lie,
Become his starving body's bait.

Now hills hatch menace, spawning shade;
Midnight cloaks the sultry grove;
The black marauder, hauled by love
On fluent haunches, keeps my speed.
Behind snarled thickets of my eyes
Lurks the lithe one; in dreams' ambush
Bright those claws that mar the flesh
And hungry, hungry, those taut thighs.
His ardor snares me, lights the trees,
And I run flaring in my skin;
What lull, what cool can lap me in
When burns and brands that yellow gaze?

I hurl my heart to halt his pace,
To quench his thirst I squander blood;
He eats, and still his need seeks food,
Compels a total sacrifice.
His voice waylays me, spells a trance,
The gutted forest falls to ash;
Appalled by secret want, I rush
From such assault of radiance.
Entering the tower of my fears,
I shut my doors on that dark guilt,
I bolt the door, each door I bolt.
Blood quickens, gonging in my ears:

The panther's tread is on the stairs,
Coming up and up the stairs."
138,Recantation,"'Tea leaves I've given up,
And that crooked line
On the queen's palm
Is no more my concern.
On my black pilgrimage
This moon-pocked crystal ball
Will break before it help;
Rather than croak out
What's to come,
My darling ravens are flown.

'Forswear those freezing tricks of sight
And all else I've taught
Against the flower in the blood:
Not wealth nor wisdom stands
Above the simple vein,
The straight mouth.
Go to your greenhorn youth
Before time ends
And do good
With your white hands."""
139,Resolve,"Day of mist: day of tarnish

with hands
unserviceable, I wait
for the milk van

the one-eared cat
laps its gray paw

and the coal fire burns

outside, the little hedge leaves are
become quite yellow
a milk-film blurs
the empty bottles on the windowsill

no glory descends

two water drops poise
on the arched green
stem of my neighbor's rose bush

o bent bow of thorns

the cat unsheathes its claws
the world turns

today
today I will not
disenchant my twelve black-gowned examiners
or bunch my fist
in the wind's sneer."
140,Rhyme,"I've got a stubborn goose whose gut's
Honeycombed with golden eggs,
Yet won't lay one.
She, addled in her goose-wit, struts
The barnyard like those taloned hags
Who ogle men

And crimp their wrinkles in a grin,
Jangling their great money bags.
While I eat grits
She fattens on the finest grain.
Now, as I hone my knife, she begs
Pardon, and that's

So humbly done, I'd turn this keen
Steel on myself before profit
By such a rogue's
Act, but --- How those feathers shine!

Exit from a smoking slit
Her ruby dregs."
141,Sculptor,"To his house the bodiless
Come to barter endlessly
Vision, wisdom, for bodies
Palpable as his, and weighty.

Hands moving move priestlier
Than priest's hands, invoke no vain
Images of light and air
But sure stations in bronze, wood, stone.

Obdurate, in dense-grained wood,
A bald angel blocks and shapes
The flimsy light; arms folded
Watches his cumbrous world eclipse

Inane worlds of wind and cloud.
Bronze dead dominate the floor,
Resistive, ruddy-bodied,
Dwarfing us. Our bodies flicker

Toward extinction in those eyes
Which, without him, were beggared
Of place, time, and their bodies.
Emulous spirits make discord,

Try entry, enter nightmares
Until his chisel bequeaths
Them life livelier than ours,
A solider repose than death's."
142,Sheep in Fog,"The hills step off into whiteness.
People or stars
Regard me sadly, I disappoint them.

The train leaves a line of breath.
O slow
Horse the colour of rust,

Hooves, dolorous bells -
All morning the
Morning has been blackening,

A flower left out.
My bones hold a stillness, the far
Fields melt my heart.

They threaten
To let me through to a heaven
Starless and fatherless, a dark water."
143,Sleep in the Mojave Desert,"Out here there are no hearthstones,
Hot grains, simply.  It is dry, dry.
And the air dangerous.  Noonday acts queerly
On the mind's eye erecting a line
Of poplars in the middle distance, the only
Object beside the mad, straight road
One can remember men and houses by.
A cool wind should inhabit these leaves
And a dew collect on them, dearer than money,
In the blue hour before sunup.
Yet they recede, untouchable as tomorrow,
Or those glittery fictions of spilt water
That glide ahead of the very thirsty.

I think of the lizards airing their tongues
In the crevice of an extremely small shadow
And the toad guarding his heart's droplet.
The desert is white as a blind man's eye,
Comfortless as salt.  Snake and bird
Doze behind the old maskss of fury.
We swelter like firedogs in the wind.
The sun puts its cinder out.  Where we lie
The heat-cracked crickets congregate
In their black armorplate and cry.
The day-moon lights up like a sorry mother,
And the crickets come creeping into our hair
To fiddle the short night away."
144,Sleepers,"No map traces the street
Where those two sleepers are.
We have lost track of it.
They lie as if under water
In a blue, unchanging light,
The French window ajar

Curtained with yellow lace.
Through the narrow crack
Odors of wet earth rise.
The snail leaves a silver track;
Dark thickets hedge the house.
We take a backward look.

Among petals pale as death
And leaves steadfast in shape
They sleep on, mouth to mouth.
A white mist is going up.
The small green nostrils breathe,
And they turn in their sleep.

Ousted from that warm bed
We are a dream they dream.
Their eyelids keep up the shade.
No harm can come to them.
We cast our skins and slide
Into another time."
145,Snakecharmer,"As the gods began one world, and man another,
So the snakecharmer begins a snaky sphere
With moon-eye, mouth-pipe, He pipes. Pipes green. Pipes water.

Pipes water green until green waters waver
With reedy lengths and necks and undulatings.
And as his notes twine green, the green river

Shapes its images around his sons.
He pipes a place to stand on, but no rocks,
No floor: a wave of flickering grass tongues

Supports his foot. He pipes a world of snakes,
Of sways and coilings, from the snake-rooted bottom
Of his mind. And now nothing but snakes
Is visible. The snake-scales have become
Leaf, become eyelid; snake-bodies, bough, breast
Of tree and human. And he within this snakedom

Rules the writhings which make manifest
His snakehood and his might with pliant tunes
From his thin pipe. Out of this green nest

As out of Eden's navel twist the lines
Of snaky generations: let there be snakes!
And snakes there were, are, will be--till yawns

Consume this pipe and he tires of music
And pipes the world back to the simple fabric
Of snake-warp, snake-weft. Pipes the cloth of snakes

To a melting of green waters, till no snake
Shows its head, and those green waters back to
Water, to green, to nothing like a snake.
Puts up his pipe, and lids his moony eye."
146,Soliloquy of the Solipsist,"I?
I walk alone;
The midnight street
Spins itself from under my feet;
When my eyes shut
These dreaming houses all snuff out;
Through a whim of mine
Over gables the moon's celestial onion
Hangs high.

I
Make houses shrink
And trees diminish
By going far; my look's leash
Dangles the puppet-people
Who, unaware how they dwindle,
Laugh, kiss, get drunk,
Nor guess that if I choose to blink
They die.

I
When in good humor,
Give grass its green
Blazon sky blue, and endow the sun
With gold;
Yet, in my wintriest moods, I hold
Absolute power
To boycott any color and forbid any flower
To be.

I
Know you appear
Vivid at my side,
Denying you sprang out of my head,
Claiming you feel
Love fiery enough to prove flesh real,
Though it's quite clear
All you beauty, all your wit, is a gift, my dear,
From me."
147,Song For A Summer's Day,"Through fen and farmland walking
With my own country love
I saw slow flocked cows move
White hulks on their day's cruising;
Sweet grass sprang for their grazing.

The air was bright for looking:
Most far in blue, aloft,
Clouds steered a burnished drift;
Larks' nip and tuck arising
Came in for my love's praising.

Sheen of the noonsun striking
Took my heart as if
It were a green-tipped leaf
Kindled by my love's pleasing
Into an ardent blazing.

And so, together, talking,
Through Sunday's honey-air
We walked (and still walk there---
Out of the sun's bruising)
Till the night mists came rising."
148,Sonnet : To Eva,"All right, let's say you could take a skull and break it
The way you'd crack a clock; you'd crush the bone
Between steel palms of inclination, take it,
Observing the wreck of metal and rare stone.

This was a woman : her loves and stratagems
Betrayed in mute geometry of broken
Cogs and disks, inane mechanic whims,
And idle coils of jargon yet unspoken.

Not man nor demigod could put together
The scraps of rusted reverie, the wheels
Of notched tin platitudes concerning weather,
Perfume, politics, and fixed ideals.

The idiot bird leaps up and drunken leans
To chirp the hour in lunatic thirteens."
149,Sonnet to Satan,"In darkroom of your eye the moonly mind
someraults to couterfeit eclipse;
bright angels black out over logic's land
under shutter of their handicaps.

Commanding that corkscrew comet jet forth ink
to pitch the white world down in swiveling flood,
you overcast all order's noonday rank
and turn god's radiant photograph to shade.

Steepling snake in that contrary light
invades the dilate lens of genesis
to print your flaming image in birthspot
with characters no cockcrow can deface.

O maker of proud planet's negative,
obscure the scalding sun till no clocks move."
150,Southern Sunrise,"Color of lemon, mango, peach,
These storybook villas
Still dream behind
Shutters, thier balconies
Fine as hand-
Made lace, or a leaf-and-flower pen-sketch.

Tilting with the winds,
On arrowy stems,
Pineapple-barked,
A green crescent of palms
Sends up its forked
Firework of fronds.

A quartz-clear dawn
Inch by bright inch
Gilds all our Avenue,
And out of the blue drench
Of Angels' Bay
Rises the round red watermelon sun."
151,Sow,"God knows how our neighbor managed to breed
His great sow:
Whatever his shrewd secret, he kept it hid

In the same way
He kept the sow--impounded from public stare,
Prize ribbon and pig show.

But one dusk our questions commended us to a tour
Through his lantern-lit
Maze of barns to the lintel of the sunk sty door

To gape at it:
This was no rose-and-larkspurred china suckling
With a penny slot

For thrift children, nor dolt pig ripe for heckling,
About to be
Glorified for prime flesh and golden crackling

In a parsley halo;
Nor even one of the common barnyard sows,
Mire-smirched, blowzy,

Maunching thistle and knotweed on her snout-
cruise--
Bloat tun of milk
On the move, hedged by a litter of feat-foot ninnies

Shrilling her hulk
To halt for a swig at the pink teats. No. This vast
Brobdingnag bulk

Of a sow lounged belly-bedded on that black
compost,
Fat-rutted eyes
Dream-filmed. What a vision of ancient hoghood
must

Thus wholly engross
The great grandam!--our marvel blazoned a knight,
Helmed, in cuirass,

Unhorsed and shredded in the grove of combat
By a grisly-bristled
Boar, fabulous enough to straddle that sow's heat.

But our farmer whistled,
Then, with a jocular fist thwacked the barrel nape,
And the green-copse-castled

Pig hove, letting legend like dried mud drop,
Slowly, grunt
On grunt, up in the flickering light to shape

A monument
Prodigious in gluttonies as that hog whose want
Made lean Lent

Of kitchen slops and, stomaching no constraint,
Proceeded to swill
The seven troughed seas and every earthquaking
continent."
