,title,text
63,Stanzas,"ONCE I could hail (howe'er serene the sky)
The Moon re-entering her monthly round,
No faculty yet given me to espy
The dusky Shape within her arms imbound,
That thin memento of effulgence lost
Which some have named her Predecessor's ghost. .

Young, like the Crescent that above me shone,
Nought I perceived within it dull or dim;
All that appeared was suitable to One
Whose fancy had a thousand fields to skim;
To expectations spreading with wild growth,
And hope that kept with me her plighted troth.

I saw (ambition quickening at the view)
A silver boat launched on a boundless flood;
A pearly crest, like Dian's when it threw
Its brightest splendor round a leafy wood;
But not a hint from under-ground, no sign
Fit for the glimmering brow of Proserpine.

Or was it Dian's self that seemed to move
Before me ?---nothing blemished the fair sight;
On her I looked whom jocund fairies love,
Cynthia, who puts the little stars to flight,
And by that thinning magnifies the great,
For exaltation of her sovereign state.

And when I learned to mark the spectral Shape
As each new Moon obeyed the call of Time,
If gloom fell on me, swift was my escape;
Such happy privilege hath life's gay Prime,
To see or not to see, as best may please
A buoyant Spirit, and a heart at ease.

Now, dazzling Stranger! when thou meet'st my glance,
Thy dark Associate ever I discern;
Emblem of thought too eager to advance
While I salute my joys, thoughts sad or stern;
Shades of past bliss, or phantoms that, to gain
Their fill of promised lustre, wait in vain.

So changes mortal life with fleeting years;
A mournful change, should Reason fail to bring
The timely insight that can temper fears,
And from vicissitude remove its sting;
While Faith aspires to seats in that domain
Where joys are perfect---neither wax nor wane."
64,Stepping Westward,"""What, you are stepping westward?""--""Yea.""

---'T would be a wildish destiny,
If we, who thus together roam
In a strange land, and far from home,
Were in this place the guests of Chance:
Yet who would stop, or fear to advance,
Though home or shelter he had none,
With such a sky to lead him on?

The dewy ground was dark and cold;
Behind, all gloomy to behold;
And stepping westward seemed to be
A kind of heavenly destiny:
I liked the greeting; 't was a sound
Of something without place or bound;
And seemed to give me spiritual right
To travel through that region bright.

The voice was soft, and she who spake
Was walking by her native lake:
The salutation had to me
The very sound of courtesy:
Its power was felt; and while my eye
Was fixed upon the glowing sky,
The echo of the voice enwrought
A human sweetness with the thought
Of travelling through the world that lay
Before me in my endless way."
65,Surprised By Joy,"Surprised by joy-impatient as the Wind
I turned to share the transport-Oh! with whom
But Thee, deep buried in the silent tomb,
That spot which no vicissitude can find?
Love, faithful love, recalled thee to my mind-
But how could I forget thee? Through what power,
Even for the least division of an hour,
Have I been so beguiled as to be blind
To my most grievous loss!-That thought's return
Was the worst pang that sorrow ever bore,
Save one, one only, when I stood forlorn,
Knowing my heart's best treasure was no more;
That neither present time, nor years unborn
Could to my sight that heavenly face restore."
66,The Daffodils,"I wandered lonely as a cloud
 That floats on high o'er vales and hills,
When all at once I saw a crowd,
 A host, of golden daffodils;
Beside the lake, beneath the trees,
Fluttering and dancing in the breeze.

Continuous as the stars that shine
 And twinkle on the milky way,
They stretched in never-ending line
 Along the margin of a bay:
The thousand saw I at a glance,
Tossing their heads in sprightly dance.

The waves beside them danced; but they
 Outdid the sparkling waves in glee:
A poet could not but be gay,
 In sich a jocund company:
I gazed--and gazed--but little thought
What wealth the show to me had brought:

For oft, when on my couch I lie
 In vacant or in pensive mood,
The flash upon that inward wye
 Which is the bliss of solitude;
And then my heart with pleasure fills,
And dances with the daffodils."
67,The Forsaken,"The peace which other seek they find;
The heaviest storms not longest last;
Heaven grants even to the guiltiest mind
An amnesty for what is past;
When will my sentence be reversed?
I only pray to know the worst;
And wish as if my heart would burst.

O weary struggle! silent year
Tell seemingly no doubtful tale;
And yet they leave it short, and fear
And hopes are strong and will prevail.
My calmest faith escapes not pain;
And, feeling that the hope in vain,
I think that he will come again."
68,The Fountain,"A Conversation

We talked with open heart, and tongue
Affectionate and true,
A pair of friends, though I was young,
And Matthew seventy-two.

We lay beneath a spreading oak,
Beside a mossy seat;
And from the turf a fountain broke
And gurgled at our feet.

`Now, Matthew!' said I, `let us match
This water's pleasant tune
With some old border-song, or catch
That suits a summer's noon;

`Or of the church-clock and the chimes
Sing here beneath the shade
That half-mad thing of witty rhymes
Which you last April made!'

In silence Matthew lay, and eyed
The spring beneath the tree;
And thus the dear old man replied,
The grey-haired man of glee:

`No check, no stay, this streamlet fears,
How merrily it goes!
'Twill murmur on a thousand years
And flow as now it flows.

`And here, on this delightful day,
I cannot choose but think
How oft, a vigorous man, I lay
Beside this fountain's brink.

`My eyes are dim with childish tears,
My heart is idly stirred,
For the same sound is in my ears
Which in those days I heard.

`Thus fares it still in our decay:
And yet the wiser mind
Mourns less for what Age takes away,
Than what it leaves behind.

`The blackbird amid leafy trees,
The lark above the hill,
Let loose their carols when they please,
Are quiet when they will.

`With Nature never do they wage
A foolish strife; they see
A happy youth, and their old age
Is beautiful and free:

`But we are pressed by heavy laws;
And often, glad no more,
We wear a face of joy, because
We have been glad of yore.

`If there be one who need bemoan
His kindred laid in earth,
The household hearts that were his own, -
It is the man of mirth.

`My days, my friend, are almost gone,
My life has been approved,
And many love me; but by none
Am I enough beloved.'

`Now both himself and me he wrongs,
The man who thus complains!
I live and sing my idle songs
Upon these happy plains:

`And, Matthew, for thy children dead
I'll be a son to thee!'
At this he grasped my hand and said
`Alas! that cannot be.'

We rose up from the fountain-side;
And down the smooth descent
Of the green sheep-track did we glide;
And through the wood we went;

And ere we came to Leonard's Rock
He sang those witty rhymes
About the crazy old church-clock,
And the bewildered chimes."
69,The French Revolution as it appeared to Enthusiasts,".   Oh! pleasant exercise of hope and joy!
   For mighty were the auxiliars which then stood
   Upon our side, we who were strong in love!
   Bliss was it in that dawn to be alive,
   But to be young was very heaven!--Oh! times,
   In which the meagre, stale, forbidding ways
   Of custom, law, and statute, took at once
   The attraction of a country in romance!
   When Reason seemed the most to assert her rights,
  When most intent on making of herself
  A prime Enchantress--to assist the work
  Which then was going forward in her name!
  Not favoured spots alone, but the whole earth,
  The beauty wore of promise, that which sets
  (As at some moment might not be unfelt
  Among the bowers of paradise itself )
  The budding rose above the rose full blown.
  What temper at the prospect did not wake
  To happiness unthought of? The inert
  Were roused, and lively natures rapt away!
  They who had fed their childhood upon dreams,
  The playfellows of fancy, who had made
  All powers of swiftness, subtilty, and strength
  Their ministers,--who in lordly wise had stirred
  Among the grandest objects of the sense,
  And dealt with whatsoever they found there
  As if they had within some lurking right
  To wield it;--they, too, who, of gentle mood,
  Had watched all gentle motions, and to these
  Had fitted their own thoughts, schemers more wild,
  And in the region of their peaceful selves;--
  Now was it that both found, the meek and lofty
  Did both find, helpers to their heart's desire,
  And stuff at hand, plastic as they could wish;
  Wcre called upon to exercise their skill,
  Not in Utopia, subterranean fields,
  Or some secreted island, Heaven knows where!
  But in the very world, which is the world
  Of all of us,--the place where in the end
  We find our happiness, or not at all!"
70,The Green Linnet,"BENEATH these fruit-tree boughs that shed
Their snow-white blossoms on my head,
With brightest sunshine round me spread
      Of spring's unclouded weather,
In this sequestered nook how sweet
To sit upon my orchard-seat!
And birds and flowers once more to greet,
      My last year's friends together.

One have I marked, the happiest guest
In all this covert of the blest:
Hail to Thee, far above the rest
      In joy of voice and pinion!
Thou, Linnet! in thy green array,
Presiding Spirit here today,
Dost lead the revels of the May;
      And this is thy dominion.

While bird, and butterflies, and flowers,
Make all one band of paramours,
Thou, ranging up and down the bowers,
      Art sole in thy employment:
A Life, a Presence like the Air,
Scattering thy gladness without care,
Too blest with any one to pair;
      Thyself thy own enjoyment.

Amid yon tuft of hazel trees,
That twinkle to the gusty breeze,
Behold him perched in ecstasies,
      Yet seeming still to hover;
There! where the flutter of his wings
Upon his back and body flings
Shadows and sunny glimmerings,
      That cover him all over.

My dazzled sight he oft deceives,
A Brother of the dancing leaves;
Then flits, and from the cottage eaves
      Pours forth his song in gushes;
As if by that exulting strain
He mocked and treated with disdain
The voiceless Form he chose to feign,
      While fluttering in the bushes."
71,The Idle Shepherd Boys,"The valley rings with mirth and joy;
Among the hills the echoes play
A never never ending song,
To welcome in the May.
The magpie chatters with delight;
The mountain raven's youngling brood
Have left the mother and the nest;
And they go rambling east and west
In search of their own food;
Or through the glittering vapors dart
In very wantonness of heart.

Beneath a rock, upon the grass,
Two boys are sitting in the sun;
Their work, if any work they have,
Is out of mind---or done.
On pipes of sycamore they play
The fragments of a Christmas hymn;
Or with that plant which in our dale
We call stag-horn, or fox's tail,
Their rusty hats they trim:
And thus, as happy as the day,
Those Shepherds wear the time away.

Along the river's stony marge
The sand-lark chants a joyous song;
The thrush is busy in the wood,
And carols loud and strong.
A thousand lambs are on the rocks,
All newly born! both earth and sky
Keep jubilee, and more than all,
Those boys with their green coronal;
They never hear the cry,
That plaintive cry! which up the hill
Comes from the depth of Dungeon-Ghyll.

Said Walter, leaping from the ground,
""Down to the stump of yon old yew
We'll for our whistles run a race.""
Away the shepherds flew;
They leapt---they ran---and when they came
Right opposite to Dungeon-Ghyll,
Seeing that he should lose the prize,
""Stop! "" to his comrade Walter cries---
James stopped with no good will:
Said Walter then, exulting; ""Here
You'll find a task for half a year.

Cross, if you dare, where I shall cross---
Come on, and tread where I shall tread.""
The other took him at his word,
And followed as he led.
It was a spot which you may see
If ever you to Langdale go;
Into a chasm a mighty block
Hath fallen, and made a bridge of rock:
The gulf is deep below;
And, in a basin black and small,
Receives a lofty waterfall.

With staff in hand across the cleft
The challenger pursued his march;
And now, all eyes and feet, hath gained
The middle of the arch.
When list! he hears a piteous moan---
Again !---his heart within him dies---
His pulse is stopped, his breath is lost,
He totters, pallid as a ghost,
And, looking down, espies
A lamb, that in the pool is pent
Within that black and frightful rent.

The lamb had slipped into the stream,
And safe without a bruise or wound
The cataract had borne him down
Into the gulf profound.
His dam had seen him when he fell,
She saw him down the torrent borne;
And, while with all a mother's love
She from the lofty rocks above
Sent forth a cry forlorn,
The lamb, still swimming round and round,
Made answer to that plaintive sound.

When he had learnt what thing it was,
That sent this rueful cry; I ween
The Boy recovered heart, and told
The sight which he had seen.
Both gladly now deferred their task;
Nor was there wanting other aid---
A Poet, one who loves the brooks
Far better than the sages' books,
By chance had thither strayed;
And there the helpless lamb he found
By those huge rocks encompassed round.

He drew it from the troubled pool,
And brought it forth into the light:
The Shepherds met him with his charge,
An unexpected sight!
Into their arms the lamb they took,
Whose life and limbs the flood had spared;
Then up the steep ascent they hied,
And placed him at his mother's side;
And gently did the Bard
Those idle Shepherd-Boys upbraid,
And bade them better mind their trade."
72,The Kitten And Falling Leaves,"THAT way look, my Infant, lo!
What a pretty baby-show!
See the kitten on the wall,
Sporting with the leaves that fall,
Withered leaves---one---two---and three---
From the lofty elder-tree!
Through the calm and frosty air
Of this morning bright and fair,
Eddying round and round they sink
Softly, slowly: one might think,
From the motions that are made,
Every little leaf conveyed
Sylph or Faery hither tending,---
To this lower world descending,
Each invisible and mute,
In his wavering parachute.
---But the Kitten, how she starts,
Crouches, stretches, paws, and darts!
First at one, and then its fellow
Just as light and just as yellow;
There are many now---now one---
Now they stop and there are none
What intenseness of desire
In her upward eye of fire!
With a tiger-leap half way
Now she meets the coming prey,
Lets it go as fast, and then
Has it in her power again:
Now she works with three or four,
Like an Indian conjurer;
Quick as he in feats of art,
Far beyond in joy of heart.
Were her antics played in the eye
Of a thousand standers-by,
Clapping hands with shout and stare,
What would little Tabby care
For the plaudits of the crowd?
Over happy to be proud,
Over wealthy in the treasure
Of her own exceeding pleasure!
     'Tis a pretty baby-treat;
Nor, I deem, for me unmeet;
Here, for neither Babe nor me,
Other play-mate can I see.
Of the countless living things,
That with stir of feet and wings
(In the sun or under shade,
Upon bough or grassy blade)
And with busy revellings,
Chirp and song, and murmurings,
Made this orchard's narrow space,
And this vale so blithe a place;
Multitudes are swept away
Never more to breathe the day:
Some are sleeping; some in bands
Travelled into distant lands;
Others slunk to moor and wood,
Far from human neighborhood;
And, among the Kinds that keep
With us closer fellowship,
With us openly abide,
All have laid their mirth aside.
     Where is he that giddy Sprite,
Blue-cap, with his colors bright,
Who was blest as bird could be,
Feeding in the apple-tree;
Made such wanton spoil and rout,
Turning blossoms inside out;
Hung---head pointing towards the ground---
Fluttered, perched, into a round
Bound himself, and then unbound;
Lithest, gaudiest Harlequin!
Prettiest Tumbler ever seen!
Light of heart and light of limb;
What is now become of Him?
Lambs, that through the mountains went
Frisking, bleating merriment,
When the year was in its prime,
They are sobered by this time.
If you look to vale or hill,
If you listen, all is still,
Save a little neighboring rill,
That from out the rocky ground
Strikes a solitary sound.
Vainly glitter hill and plain,
And the air is calm in vain;
Vainly Morning spreads the lure
Of a sky serene and pure;
Creature none can she decoy
Into open sign of joy:
Is it that they have a fear
Of the dreary season near?
Or that other pleasures be
Sweeter even than gaiety ?
     Yet, whate'er enjoyments dwell
In the impenetrable cell
Of the silent heart which Nature
Furnishes to every creature;
Whatsoe'er we feel and know
Too sedate for outward show,
Such a light of gladness breaks,
Pretty Kitten! from thy freaks,---
Spreads with such a living grace
O'er my little Dora's face;
Yes, the sight so stirs and charms
Thee, Baby, laughing in my arms,
That almost I could repine
That your transports are not mine,
That I do not wholly fare
Even as ye do, thoughtless pair!
And I will have my careless season
Spite of melancholy reason,
Will walk through life in such a way
That, when time brings on decay,
Now and then I may possess
Hours of perfect gladsomeness.
---Pleased by any random toy;
By a kitten's busy joy,
Or an infant's laughing eye
Sharing in the ecstasy;
I would fare like that or this,
Find my wisdom in my bliss;
Keep the sprightly soul awake,
And have faculties to take,
Even from things by sorrow wrought,
Matter for a jocund thought,
Spite of care, and spite of grief,
To gambol with Life's falling Leaf."
73,The Longest Day,"Let us quit the leafy arbor,
And the torrent murmuring by;
For the sun is in his harbor,
Weary of the open sky.

Evening now unbinds the fetters
Fashioned by the glowing light;
All that breathe are thankful debtors
To the harbinger of night.

Yet by some grave thoughts attended
Eve renews her calm career;
For the day that now is ended,
Is the longest of the year.

Dora! sport, as now thou sportest,
On this platform, light and free;
Take thy bliss, while longest, shortest,
Are indifferent to thee!

Who would check the happy feeling
That inspires the linnet's song?
Who would stop the swallow, wheeling
On her pinions swift and strong?

Yet at this impressive season,
Words which tenderness can speak
From the truths of homely reason,
Might exalt the loveliest cheek;

And, while shades to shades succeeding
Steal the landscape from the sight,
I would urge this moral pleading,
Last forerunner of ""Good night!""

Summer ebbs; -- each day that follows
Is a reflux from on high,
Tending to the darksome hollows
Where the frosts of winter lie.

He who governs the creation,
In his providence, assigned
Such a gradual declination
To the life of human kind.

Yet we mark it not; -- fruits redden,
Fresh flowers blow, as flowers have blown,
And the heart is loth to deaden
Hopes that she so long hath known.

Be thou wiser, youthful Maiden!
And when thy decline shall come,
Let not dowers, or boughs fruit-laden,
Hide the knowledge of thy doom.

Now, even now, ere wrapped in slumber,
Fix thine eyes upon the sea
That absorbs time, space, and number;
Look thou to Eternity!

Follow thou the flowing river
On whose breast are thither borne
All deceived, and each deceiver,
Through the gates of night and morn;

Through the year's successive portals;
Through the bounds which many a star
Marks, not mindless of frail mortals,
When his light returns from far.

Thus when thou with Time hast travelled
Toward the mighty gulf of things,
And the mazy stream unravelled
With thy best imaginings;

Think, if thou on beauty leanest,
Think how pitiful that stay,
Did not virtue give the meanest
Charms superior to decay.

Duty, like a strict preceptor,
Sometimes frowns, or seems to frown;
Choose her thistle for thy sceptre,
While youth's roses are thy crown.

Grasp it, -- if thou shrink and tremble,
Fairest damsel of the green,
Thou wilt lack the only symbol
That proclaims a genuine queen;

And ensures those palms of honor
Which selected spirits wear,
Bending low before the Donor,
Lord of heaven's unchanging year!"
74,The Mother's Return,"A MONTH, sweet Little-ones, is past
Since your dear Mother went away,---
And she tomorrow will return;
Tomorrow is the happy day.

O blessed tidings! thought of joy!
The eldest heard with steady glee;
Silent he stood; then laughed amain,---
And shouted, "" Mother, come to me!""

Louder and louder did he shout,
With witless hope to bring her near;
""Nay, patience! patience, little boy!
Your tender mother cannot hear.""

I told of hills, and far-off town,
And long, long vale to travel through;---
He listens, puzzled, sore perplexed,
But he submits; what can he do ?

No strife disturbs his sister's breast;
She wars not with the mystery
Of time and distance, night and day;
The bonds of our humanity.

Her joy is like an instinct, joy
Of kitten, bird, or summer fly;
She dances, runs without an aim,
She chatters in her ecstasy.

Her brother now takes up the note,
And echoes back his sister's glee;
They hug the infant in my arms,
As if to force his sympathy.

Then, settling into fond discourse,
We rested in the garden bower;
While sweetly shone the evening sun
In his departing hour.

We told o'er all that we had done,---
Our rambles by the swift brook's side
Far as the willow-skirted pool,
Where two fair swans together glide.

We talked of change, of winter gone,
Of green leaves on the hawthorn spray,
Of birds that build their nests and sing
And all ""since Mother went away!""

To her these tales they will repeat,
To her our new-born tribes will show,
The gosling's green, the ass's colt,
The lambs that in the meadow go.

---But, see, the evening star comes forth!
To bed the children must depart;
A moment's heaviness they feel,
A sadness at the heart;

'Tis gone---and in a merry fit
They run up stairs in gamesome race;
I, too, infected by their mood,
I could have joined the wanton chase.

Five minutes past---and, O the change!
Asleep upon their beds they lie;
Their buy limbs in perfect rest,
And closed the sparkling eye."
75,The Old Cumberland Beggar,". I saw an aged Beggar in my walk;
  And he was seated, by the highway side,
  On a low structure of rude masonry
  Built at the foot of a huge hill, that they
  Who lead their horses down the steep rough road
  May thence remount at ease. The aged Man
  Had placed his staff across the broad smooth stone
  That overlays the pile; and, from a bag
  All white with flour, the dole of village dames,
 He drew his scraps and fragments, one by one;
 And scanned them with a fixed and serious look
 Of idle computation. In the sun,
 Upon the second step of that small pile,
 Surrounded by those wild, unpeopled hills,
 He sat, and ate his food in solitude:
 And ever, scattered from his palsied hand,
 That, still attempting to prevent the waste,
 Was baffled still, the crumbs in little showers
 Fell on the ground; and the small mountain birds
 Not venturing yet to peck their destined meal,
Approached within the length of half his staff.
 Him from my childhood have I known; and then
 He was so old, he seems not older now;
 He travels on, a solitary Man,
 So helpless in appearance, that from him
 The sauntering Horseman throws not with a slack
 And careless hand his alms upon the ground,
 But stops,--that he may safely lodge the coin
 Within the old Man's hat; nor quits him so,
 But still, when he has given his horse the rein,
 Watches the aged Beggar with a look
 Sidelong, and half-reverted. She who tends
 The toll-gate, when in summer at her door
 She turns her wheel, if on the road she sees
 The aged Beggar coming, quits her work,
 And lifts the latch for him that he may pass.
 The post-boy, when his rattling wheels o'ertake
 The aged Beggar in the woody lane,
 Shouts to him from behind; and if, thus warned,
 The old Man does not change his course, the boy
 Turns with less noisy wheels to the roadside,
 And passes gently by, without a curse
 Upon his lips, or anger at his heart.
 He travels on, a solitary Man;
 His age has no companion. On the ground
 His eyes are turned, and, as he moves along,
 They move along the ground; and, evermore,
 Instead of common and habitual sight
 Of fields, with rural works, of hill and dale,
 And the blue sky, one little span of earth
 Is all his prospect. Thus, from day to day,
 Bow-bent, his eyes forever on the ground,
 He plies his weary journey; seeing still,
 And seldom knowing that he sees, some straw,
 Some scattered leaf, or marks which, in one track,
 The nails of cart or chariot-wheel have left
 Impressed on the white road,--in the same line,
 At distance still the same. Poor Traveller!
 His staff trails with him; scarcely do his feet
 Disturb the summer dust; he is so still
 In look and motion, that the cottage curs,
 Ere he has passed the door, will turn away,
 Weary of barking at him. Boys and girls,
 The vacant and the busy, maids and youths,
 And urchins newly breeched--all pass him by:
 Him even the slow-paced waggon leaves behind.
 But deem not this Man useless.--Statesmen! ye
 Who are so restless in your wisdom, ye
 Who have a broom still ready in your hands
 To rid the world of nuisances; ye proud,
 Heart-swoln, while in your pride ye contemplate
 Your talents, power, or wisdom, deem him not
 A burden of the earth! 'Tis Nature's law
 That none, the meanest of created things,
 Of forms created the most vile and brute,
 The dullest or most noxious, should exist
 Divorced from good--a spirit and pulse of good,
 A life and soul, to every mode of being
 Inseparably linked. Then be assured
 That least of all can aught--that ever owned
 The heaven-regarding eye and front sublime
 Which man is born to--sink, howe'er depressed,
 So low as to be scorned without a sin;
 Without offence to God cast out of view;
 Like the dry remnant of a garden-flower
 Whose seeds are shed, or as an implement
 Worn out and worthless. While from door to door,
 This old Man creeps, the villagers in him
 Behold a record which together binds
 Past deeds and offices of charity,
 Else unremembered, and so keeps alive
 The kindly mood in hearts which lapse of years,
 And that half-wisdom half-experience gives,
 Make slow to feel, and by sure steps resign
 To selfishness and cold oblivious cares,
 Among the farms and solitary huts,
 Hamlets and thinly-scattered villages,
 Where'er the aged Beggar takes his rounds,
 The mild necessity of use compels
The acts of love; and habit does the work
Of reason; yet prepares that after-joy
Which reason cherishes. And thus the soul,
By that sweet taste of pleasure unpursued,
Doth find herself insensibly disposed
To virtue and true goodness.
                  Some there are



By their good works exalted, lofty minds
And meditative, authors of delight
And happiness, which to the end of time
Will live, and spread, and kindle: even such minds
In childhood, from this solitary Being,
Or from like wanderer, haply have received
(A thing more precious far than all that books
Or the solicitudes of love can do!)
That first mild touch of sympathy and thought,
In which they found their kindred with a world
Where want and sorrow were. The easy man
Who sits at his own door,--and, like the pear
That overhangs his head from the green wall,
Feeds in the sunshine; the robust and young,
The prosperous and unthinking, they who live
Sheltered, and flourish in a little grove
Of their own kindred;--all behold in him
A silent monitor, which on their minds
Must needs impress a transitory thought
Of self-congratulation, to the heart
Of each recalling his peculiar boons,
His charters and exemptions; and, perchance,
Though he to no one give the fortitude
And circumspection needful to preserve
His present blessings, and to husband up
The respite of the season, he, at least,
And 't is no vulgar service, makes them felt.



Yet further.--Many, I believe, there are
Who live a life of virtuous decency,
Men who can hear the Decalogue and feel
No self-reproach; who of the moral law
Established in the land where they abide
 Are strict observers; and not negligent
In acts of love to those with whom they dwell,
Their kindred, and the children of their blood.



Praise be to such, and to their slumbers peace!
But of the poor man ask, the abject poor;
Go, and demand of him, if there be here
In this cold abstinence from evil deeds,
And these inevitable charities,
Wherewith to satisfy the human soul?
No--man is dear to man; the poorest poor
Long for some moments in a weary life
When they can know and feel that they have been,
Themselves, the fathers and the dealers-out
Of some small blessings; have been kind to such
As needed kindness, for this single cause,
That we have all of us one human heart.
--Such pleasure is to one kind Being known,
My neighbour, when with punctual care, each week
Duly as Friday comes, though pressed herself
By her own wants, she from her store of meal
Takes one unsparing handful for the scrip
Of this old Mendicant, and, from her door
Returning with exhilarated heart,
Sits by her fire, and builds her hope in heaven.



Then let him pass, a blessing on his head!
And while in that vast solitude to which
The tide of things has borne him, he appears
To breathe and live but for himself alone,
Unblamed, uninjured, let him bear about
The good which the benignant law of Heaven
Has hung around him: and, while life is his,
Still let him prompt the unlettered villagers
To tender offices and pensive thoughts.
--Then let him pass, a blessing on his head!
And, long as he can wander, let him breathe
The freshness of the valleys; let his blood
Struggle with frosty air and winter snows;
And let the chartered wind that sweeps the heath
Beat his grey locks against his withered face.
Reverence the hope whose vital anxiousness
Gives the last human interest to his heart.
May never HOUSE, misnamed of INDUSTRY,
Make him a captive!--for that pent-up din,
Those life-consuming sounds that clog the air,
Be his the natural silence of old age!
Let him be free of mountain solitudes;
And have around him, whether heard or not,
The pleasant melody of woodland birds.
Few are his pleasures: if his eyes have now
Been doomed so long to settle upon earth
That not without some effort they behold
The countenance of the horizontal sun,
Rising or setting, let the light at least
Find a free entrance to their languid orbs.
And let him, where and when he will, sit down
Beneath the trees, or on a grassy bank
Of highway side, and with the little birds
Share his chance-gathered meal; and, finally,
As in the eye of Nature he has lived,
So in the eye of Nature let him die!"
76,The Power of Armies is a Visible Thing,"The power of Armies is a visible thing,
Formal and circumscribed in time and space;
But who the limits of that power shall trace
Which a brave People into light can bring
Or hide, at will,--for freedom combating
By just revenge inflamed? No foot may chase,
No eye can follow, to a fatal place
That power, that spirit, whether on the wing
Like the strong wind, or sleeping like the wind
Within its awful caves.--From year to year
Springs this indigenous produce far and near;
No craft this subtle element can bind,
 Rising like water from the soil, to find
 In every nook a lip that it may cheer."
