,title,text
41,I Dream'd I Lay,"I dream'd I lay where flowers were springing
Gaily in the sunny beam;
List'ning to the wild birds singing,
By a falling crystal stream:
Straight the sky grew black and daring;
Thro' the woods the whirlwinds rave;
Tress with aged arms were warring,
O'er the swelling drumlie wave.

Such was my life's deceitful morning,
Such the pleasures I enjoyed:
But lang or noon, loud tempests storming
A' my flowery bliss destroy'd.
Tho' fickle fortune has deceiv'd me-
She promis'd fair, and perform'd but ill,
Of mony a joy and hope bereav'd me-
I bear a heart shall support me still."
42,In The Character Of A Ruined Farmer,"The sun he is sunk in the west,
All creatures retired to rest,
While here I sit, all sore beset,
With sorrow, grief, and woe:
And it's O, fickle Fortune, O!

The prosperous man is asleep,
Nor hears how the whirlwinds sweep;
But Misery and I must watch
The surly tempest blow:
And it's O, fickle Fortune, O!

There lies the dear partner of my breast;
Her cares for a moment at rest:
Must I see thee, my youthful pride,
Thus brought so very low!
And it's O, fickle Fortune, O!

There lie my sweet babies in her arms;
No anxious fear their little hearts alarms;
But for their sake my heart does ache,
With many a bitter throe:
And it's O, fickle Fortune, O!

I once was by Fortune carest:
I once could relieve the distrest:
Now life's poor support, hardly earn'd
My fate will scarce bestow:
And it's O, fickle Fortune, O!

No comfort, no comfort I have!
How welcome to me were the grave!
But then my wife and children dear-
O, wither would they go!
And it's O, fickle Fortune, O!

O whither, O whither shall I turn!
All friendless, forsaken, forlorn!
For, in this world, Rest or Peace
I never more shall know!
And it's O, fickle Fortune, O!"
43,It Was A' For Our Rightfu' King,"It was a' for our rightfu' king
That we left fair Scotland's strand;
It was a' for our rightfu' king
We e'er saw Irish land, my dear,
We e'er saw Irish land.

Now a' is done that men can do,
And a' is done in vain!
My love, and native land, fareweel,
For I maun cross the main, my dear,
For I maun cross the main.

He turn'd him right and round about,
Upon the Irish shore,
He gave his bridle-reins a shake,
With, Adieu for evermore, my dear,
And adieu for evermore.

The soldier frae the war returns,
And the merchant frae the main.
But I hae parted frae my love,
Never to meet again, my dear,
Never to meet again.

When day is gone and night is come,
And a' folk bound to sleep,
I think on him that's far awa
The lee-lang night, and weep, my dear,
The lee-lang night, and weep."
44,"John Anderson, my Jo","John Anderson, my jo John,
When we were first acquent
Your locks were like the raven,
Your bonnie brow was brent;
But now your brow is bald, John,
Your locks are like the snow;
But blessings on your frosty pow,
John Anderson my jo!

John Anderson, my jo John,
We clamb the hill thegither,
And mony a canty day, John,
We've had wi' ane anither:
Now we maun totter down, John,
But hand in hand we'll go,
And sleep thegither at the foot,
John Anderson my jo."
45,John Barleycorn: A Ballad,"There was three kings unto the east,
Three kings both great and high,
And they hae sworn a solemn oath
John Barleycorn should die.

They took a plough and plough'd him down,
Put clods upon his head,
And they hae sworn a solemn oath
John Barleycorn was dead.

But the cheerful Spring came kindly on,
And show'rs began to fall;
John Barleycorn got up again,
And sore surpris'd them all.

The sultry suns of Summer came,
And he grew thick and strong;
His head weel arm'd wi' pointed spears,
That no one should him wrong.

The sober Autumn enter'd mild,
When he grew wan and pale;
His bending joints and drooping head
Show'd he bagan to fail.

His colour sicken'd more and more,
He faded into age;
And then his enemies began
To show their deadly rage.

They've taen a weapon, long and sharp,
And cut him by the knee;
Then tied him fast upon a cart,
Like a rogue for forgerie.

They laid him down upon his back,
And cudgell'd him full sore;
They hung him up before the storm,
And turn'd him o'er and o'er.

They filled up a darksome pit
With water to the brim;
They heaved in John Barleycorn,
There let him sink or swim.

They laid him out upon the floor,
To work him further woe;
And still, as signs of life appear'd,
They toss'd him to and fro.

They wasted, o'er a scorching flame,
The marrow of his bones;
But a miller us'd him worst of all,
For he crush'd him between two stones.

And they hae taen his very heart's blood,
And drank it round and round;
And still the more and more they drank,
Their joy did more abound.

John Barleycorn was a hero bold,
Of noble enterprise;
For if you do but taste his blood,
'Twill make your courage rise.

'Twill make a man forget his woe;
'Twill heighten all his joy;
'Twill make the widow's heart to sing,
Tho' the tear were in her eye.

Then let us toast John Barleycorn,
Each man a glass in hand;
And may his great posterity
Ne'er fail in old Scotland!"
46,Lament For Culloden,"The lovely lass o' Inverness,
Nae joy nor pleasure can she see;
For e'en and morn she cries, ""Alas!""
And ay the saut tear blins her ee:
Drumossie moor—Drumossie day—
A waefu' day it was to me!
For there I lost my father dear,
My father dear, and brethren three.

Their winding-sheet the bluidy clay,
Their graves are growing green to see:
And by them lies the dearest lad
That ever blest a woman's ee!
Now wae to thee, thou cruel lord,
A bluidy man I trow thou be;
For mony a heart thou hast made sair
That ne'er did wrang to thine or thee."
47,"Lament of Mary, Queen of Scots, On the Approach of Spring","Now Nature hangs her mantle green
On every blooming tree,
And spreads her sheets o' daises white
Out o'er the grassy lea
Now Pheebus cheers the crystal streams,
And glads the azure skies;
But nought can glad the weary wight
That fast in durance lies.

Now laverocks wake the merry morn
Aloft on dewy wing;
The merle, in his noontide bow'r,
Makes woodland echoes ring;
The mavis wild ai' mony a note,
Sings drowsy day to reast
In love and freedom they rejoice,
Wi' care nor thrall opprest.

Now blooms the lily by the bank,
The primrose down the brae;
The hawthorn's budding in the glen,
And milk-white is the slae:
The meanest hind in fair Scotland
May rove their sweets amang;
But I, the Queen of a' Scotland,
Maun lie in prison strang.

I was the Queen o' bonie France,
Where happy I hae been;
Fu' lightly raise I in the morn,
As blythe lay down at e'en:
And I'm the sov'reign of Scotland,
And mony a traitor there;
Yet here I lie in foreign bands,
And never-ending care.

But as for thee, thou false woman,
My sister and my fae,
Grim Vengeance yet shall whet a sword
That thro' thy soul shall gae;
The weeping blood in woman's breast
Was never known to thee;
Nor th' balm that draps on wounds of woe
Frae woman's pitying e'e.

My son! my son! may kinder stars
Upon thy fortune shine;
And may those pleasures gild thy reign,
That ne'er wad blink on mine!
God keep thee frae my mother's faes,
Or turn their hearts to thee:
And where thou meet'st thy mother's friend,
Remember him for me!

O! soon, to me, may Summer suns
Nae mair light up the morn!
Nae mair to me the Autumn winds
Wave o'er the yellow corn?
And, in the narrow house of death,
Let Winter round me rave;
And the next flow'rs that deck the Spring,
Bloom on my peaceful grave!"
48,Last May a Braw Wooer,"Last May a braw wooer cam down the lang glen,
        And sair wi' his love he did deave me;
    I said there was naething I hated like men:
        The deuce gae wi 'm to believe me, believe me,
        The deuce gae wi 'm to believe me.
    He spak o' the darts in my bonie black een,
        And vow'd for my love he was diein;
    I said he might die when he liked for Jean:
        The Lord forgie me for liein, for liein,
       The Lord forgie me for liein!
   A weel-stocked mailen, himsel for the laird,
       And marriage aff-hand, were his proffers:
   I never loot on that I ken'd it, or car'd,
       But thought I might hae waur offers, waur offers,
       But thought I might hae waur offers.
   But what wad ye think? in a fortnight or less,
       (The deil tak his taste to gae near her!)
   He up the lang loan to my black cousin Bess,
       Guess ye how, the jad! I could bear her, could bear her
       Guess ye how, the jad! I could bear her.
   But a' the niest week I fretted wi' care,
       I gaed to the tryste o' Dalgarnock,
   And wha but my fine fickle lover was there,
       I glowr'd as I'd seen a warlock, a warlock.
       I glowr'd as I'd seen a warlock.
   But owre my left shoulder I gae him a blink,
       Lest neibors might say I was saucy;
   My wooer he caper'd as he'd been in drink,
       And vow'd I was his dear lassie, dear lassie,
       And vow'd I was his dear lassie.
   I spier'd for my cousin fu' couthy and sweet,
       Gin she had recover'd her hearin,
   And how her new shoon fit her auld shachl't feet--
       But, heavens! how he fell a swearin, a swearin,
       But, heavens! how he fell a swearin.
   He begg'd, for gudesake, I wad be his wife,
       Or else I wad kill him wi' sorrow:
   So e'en to preserve the poor body in life,
       I think I maun wed him to-morrow, to-morrow,
       I think I maun wed him to-morrow."
49,Lines on the Fall of Fyers Near Loch Ness,"Among the heathy hills and ragged woods
The roaring Fyers pours his mossy floods;
Till full he dashes on the rocky mounds,
Where, thro' a shapeless breach, his stream resounds.
As high in air the bursting torrents flow,
As deep recoiling surges foam below,
Prone down the rock the whitening sheet descends,
And viewless Echo's ear, astonished, rends.
Dim-seen, through rising mists and ceaseless show'rs,
The hoary cavern, wide surrounding, lours:
Still thro' the gap the struggling river toils,
And still, below, the horrid cauldron boils -"
50,Love in the Guise of Friendship,"Talk not of love, it gives me pain,
For love has been my foe;
He bound me in an iron chain,
And plung'd me deep in woe.

But friendship's pure and lasting joys,
My heart was form'd to prove;
There, welcome win and wear the prize,
But never talk of love.

Your friendship much can make me blest,
O why that bliss destroy?
Why urge the only, one request
You know I will deny?

Your thought, if Love must harbour there,
Conceal it in that thought;
Nor cause me from my bosom tear
The very friend I sought."
51,Mary Morison,"O Mary, at thy window be!
    It is the wish'd the trysted hour.
Those smiles and glances let me see,
    That makes the miser's treasure poor.
How blythely wad I bide the stoure,
    A weary slave frae sun to sun,
Could I the rich reward secure --
    The lovely Mary Morison!

Yestreen, when to the trembling string
    The dance gaed thro the lighted ha',
To thee my fancy took its wing,
    I sat, but neither heard or saw:
Tho' this was fair, and that was braw,
    And yon the toast of a'the town,
I sigh'd, and said amang them a' --
    ""Ye are na Mary Morison!""

O, Mary, canst thou wreck his peace
    Wha for thy sake wad gladly die?
Or canst thou break that heart of his
    Whase only faut is loving thee?
If love for love thou wilt na gie,
    At least be pity to me shown:
A thought ungentle canna be
    The thought o' Mary Morison."
52,Montgomerie's Peggy,"Tune - ""Galla Water.""

Altho' my bed were in yon muir,
Amang the heather, in my plaidie;
Yet happy, happy would I be,
Had I my dear Montgomerie's Peggy.

When o'er the hill beat surly storms,
And winter nights were dark and rainy;
I'd seek some dell, and in my arms
I'd shelter dear Montgomerie's Peggy.

Were I a baron proud and high,
And horse and servants waiting ready;
Then a' 'twad gie o' joy to me, -
The sharin't with Montgomerie's Peggy."
53,My Heart's In The Highlands,"Farewell to the Highlands, farewell to the North,
The birth-place of Valour, the country of Worth;
Wherever I wander, wherever I rove,
The hills of the Highlands for ever I love.

My heart's in the Highlands, my heart is not here;
My heart's in the Highlands a-chasing the deer;
A-chasing the wild-deer, and following the roe,
My heart's in the Highlands wherever I go.

Farewell to the mountains high covered with snow;
Farewell to the straths and green valleys below;
Farewell to the forests and wild-hanging woods;
Farewell to the torrents and loud-pouring floods.

My heart's in the Highlands, my heart is not here;
My heart's in the Highlands a-chasing the deer;
A-chasing the wild-deer, and following the roe,
My heart's in the Highlands wherever I go."
54,"My Highland Lassie, O","Nae gentle dames, tho' e'er sae fair,
Shall ever be my muse's care;
Their titles a' are empty show;
Gie me my Highland Lassie, O.
    Within the glen sae bushy, O,
    Aboon the plain sae rushy, O,
    I sit me down wi' right good will,
    To sing my Highland Lassie, O.

Oh, were yon hills and valleys mine,
Yon palace and yon gardens fine!
The world then the love should know
I bear my Highland Lassie, O.
    Within the glen...

But fickle fortune frowns on me,
And I maun cross the raging sea;
But while my crimson currents flow
I'll love my highland Lassie, O.
    Within the glen...

Altho' thro' foreign climes I range,
I know her heart will never change,
For her bosom burns with honor's glow,
My faithful highland Lassie, O.
    Within the glen...

For her I'll dare the billows' roar,
For her I'll trace a distant shore,
That Indian wealth may lustre throw
Around my Highland Lassie, O.
    Within the glen...

She has my heart, she has my hand,
By sacred troth and honor's band!
Till the mortal stroke shall lay me low,
I'm thine, my highland Lassie, O.
    Farewell the glen sae bushy, O!
    Farewell the plain sae rushy, O!
    To other lands I now must go,
    To sing my Highland Lassie, O!"
55,"My Love, She's But a Lassie Yet","My love, she's but a lassie yet,
My love, she's but a lassie yet!
We'll let her stand a year or twa,
She'll no be half sae saucy yet!

I rue the day I sought her, O!
I rue the day I sought her, O!
Wha gets her need na say he's woo'd,
But he may say he has bought her, O.

Come draw a drap o' the best o't yet,
Come draw a drap o' the best o't yet!
Gae seek for pleasure whare ye will,
But here I never miss'd it yet.

We're a'dry wi' drinkin o't,
We're a'dry wi' drinkin o't!
The minister kiss't the fiddler's wife--
He could na preach for thinkin o't!"
56,"My Nannie, O","Behind yon hills, where Lugar flows,
    'Mang moors an' mosses many, O,
The wintry sun the day has clos'd,
    And I'll awa to Nannie, O.

The westlin wind blaws loud and shill;
    The night's baith mirk an' rainy, O;
But I'll get my plaid, an' out I'll steal,
    An' owre the hills to Nannie, O.

My Nannie's charming, sweet, an' young:
    Nae artfu' wiles to Will ye, O:
May ill befa' the flattering tongue
    That wad beguile my Nannie, O.

Her face is fair, her heart is true,
    She's spotless as she's bonnie, O:
The op'ning gowan, wet wi' dew,
    Nae purer is than Nannie, O.

A country lad is my degree,
    And few there be that ken me, O;
But what care I how few they be
    I'm welcome aye to Nannie, O.

My riches a' 's my penny-fee,
    An' I maun guide it cannie, O;
But warl's gear ne'er troubles me,
    My thoughts are a' my Nannie, O.

Our auld guidman delights to view
    His sheep and kye thrive bonnie, O;
But I'm as blythe that hauds his pleugh,
    An' has nae care but Nannie, O.

Come weel, come woe, I care na by,
    I'll tak' what Heav'n will sen' me, O;
Nae ither care in life have I,
    But live, an' love my Nannie, O."
57,Now Spring Has Clad The Grove In Green,"Now spring has clad the grove in green,
    And strew'd the lea wi' flowers;
The furrow'd, waving corn is seen
    Rejoice in fostering showers:
While ilka thing in nature join
    Their sorrows to forego,
O why thus all alone are mine
    The weary steps of woe?

The trout in yonder wimpling burn
    That glides, a silver dart,
And safe beneath the shady thorn
    Defies the angler's art --
My life was ance that careless stream,
    That wanton trout was I;
But love, wi' unrelenting beam,
    Has scorch'd my fountains dry.

The little flow'ret's peaceful lot,
    In yonder cliff that grows,
Which, save the linnet's flight, I wot,
    Nae ruder visit knows,
Was mine; till love has o'er me past,
    And blighted a' my bloom,
And now beneath the with'ring blast
    My youth and joy consume.

The waken'd lav'rock warbling springs,
    And climbs the early sky,
Winnowing blythe her dewy wings
    In morning's rosy eye:
As little reckt I sorrow's power,
    Until the flowery snare
O' witching love, in luckless hour,
    Made me the thrall o' care.

O had my fate been Greenland snows,
    Or Afric's burning zone,
Wi' man and nature leagu'd my foes,
    So Peggy ne'er I'd known!
The wretch whase doom is, ""hope nae mair,""
    What tongue his woes can tell!
Within whase bosom, save despair,
    Nae kinder spirits dwell."
58,O Thou Dread Power,"O Thou dread Power, who reign'st above,
I know thou wilt me hear,
When for this scene of peace and love
I make this prayer sincere.

The hoary Sire - the mortal stroke,
Long, long be pleas'd to spare;
To bless his little filial flock,
And show what good men are.

She, who her lovely offspring eyes
With tender hopes and fears,
O bless her with a mother's joys,
But spare a mother's tears!

Their hope, their stay, their darling youth,
In manhood's dawning blush,
Bless him, Thou God of love and truth,
Up to a parent's wish.

The seauteous, seraph sister-band -
With earnest tears I pray -
Thou know'st the snares on ev'ry hand,
Guide Thou their steps alway.

When, soon or late, they reach that coast,
O'er Life's rough ocean driven,
May they rejoice, no wand'rer lost,
A family in Heaven"
59,"O Tibbie, I Hae Seen The Day","Tune - ""Invercauld's Reel, or Strathspey.""

Choir. - O Tibbie, I hae seen the day,
Ye wadna been sae shy;
For laik o' gear ye lightly me,
But, trowth, I care na by.

Yestreen I met you on the moor,
Ye spak na, but gaed by like stour;
Ye geck at me because I'm poor,
But fient a hair care I.
O Tibbie, I hae seen the day, &c.

When coming hame on Sunday last,
Upon the road as I cam past,
Ye snufft and ga'e your head a cast-
But trowth I care't na by.
O Tibbie, I hae seen the day, &c.

I doubt na, lass, but ye may think,
Because ye hae the name o' clink,
That ye can please me at a wink,
Whene'er ye like to try.
O Tibbie, I hae seen the day, &c.

But sorrow tak' him that's sae mean,
Altho' his pouch o' coin were clean,
Wha follows ony saucy quean,
That looks sae proud and high.
O Tibbie, I hae seen the day, &c.

Altho' a lad were e'er sae smart,
If that he want the yellow dirt,
Ye'll cast your head anither airt,
And answer him fu' dry.
O Tibbie, I hae seen the day, &c.

But, if he hae the name o' gear,
Ye'll fasten to him like a brier,
Tho' hardly he, for sense or lear,
Be better than the kye.
O Tibbie, I hae seen the day, &c.

But, Tibbie, lass, tak' my advice:
Your daddie's gear maks you sae nice;
The deil a ane wad speir your price,
Were ye as poor as I.
O Tibbie, I hae seen the day, &c.

There lives a lass beside yon park,
I'd rather hae her in her sark,
Than you wi' a' your thousand mark;
That gars you look sae high.
O Tibbie, I hae seen the day, &c."
60,"O, Were My Love Yon Lilac Fair","O, were my love yon lilac fair
    Wi' purple blossoms to the spring,
And I a bird to shelter there,
    When wearied on my little wing.
How I wad mourn when it was torn
    By Autumn wild and Winter rude!
But I wad sing on wanton wing
    When youthfu May its bloom renew'd.

O, gin my love were yon red rose,
    That grows upon the castle wa',
And I mysel a drap o' dew
    Into her bonie breast to fa',
O, there, beyond expression blest,
    I'd feast on beauty a' the night,
Seal'd on her silk-saft faulds to rest,
    Till fley'd awa by Phoebus' light!"
61,Of A' the Airts,"Of a' the airts the wind can blaw,
I dearly like the west,
For there the bonnie lassie lives,
The lassie I lo'e best:
There's wild woods grow, and rivers row,
And mony a hill between;
But day and night my fancy's flight
Is ever wi' my Jean.

I see her in the dewey flowers,
I see her sweet and fair;
I hear her in the tunefu' birds,
I hear her charm the air:
There's not a bonnie flower that springs
By fountain, shaw, or green,
There's not a bonie bird that sings,
But minds me o' my Jean."
62,Oh Wert Thou In The Cauld Blast,"Oh wert thou in the cauld blast,
On yonder lea, on yonder lea,
My plaidie to the angry airt,
I'd shelter thee, I'd shelter thee;
Or did misfortune's bitter storms
Around thee blaw, around thee blaw,
Thy bield should be my bosom,
To share it a', to share it a'.

Or were I in the wildest waste,
Sae black and bare, sae black and bare,
The desart were a paradise,
If thou wert there, if thou wert there.
Or were I monarch o' the globe,
Wi' thee to reign, wi' thee to reign,
The brightest jewel in my crown
Wad be my queen, wad be my queen."
63,On A Bank Of Flowers,"On a bank of flowers in a summer day
    For summer lightly drest,
The youthful, blooming Nelly lay,
    With love and sleep opprest;
When Willie, wand'ring thro the wood
    Who for her favour oft had suedÑ
He gaz'd, he wish'd He fear'd, he blush'd
    And trembled where he stood.

Her closèd eyes, like weapons sheath'd,
    Were sealed in soft repose;
Her lips, still as she fragrant breath'd,
    It richer dyed the rose.
The springing lilies, sweetly Crest,
    Wild-wanton kissed her rival breast:
He gaz'd, he wish'd, He fear'd he blush'd
    His bosom ill at rest.

Her robes, light-waving in the breeze,
    Her tender limbs embrace;
Her lovely form, her native ease,
    All harmony and grace.
Tumultuous tides his pulses roll,
    A faltering, ardent kiss he stole;
He gaz'd, he wish'd, He fear'd, he blush'd,
    And sigh'd his very soul.

As flies the partridge from the brake
    On fear-inspired wings
So Nelly starting, half-awake
    Away affrighted springs.
But Willie, follow'd---as he should
    He overtook her in the wood;
He vow'd, he pray'd, He found the maid
    Forgiving all, and good."
64,Paraphrase Of The First Psalm,"The man, in life wherever plac'd,
Hath happiness in store,
Who walks not in the wicked's way,
Nor learns their guilty lore!

Nor from the seat of scornful pride
Casts forth his eyes abroad,
But with humility and awe
Still walks before his God.

That man shall flourish like the trees,
Which by the streamlets grow;
The fruitful top is spread on high,
And firm the root below.

But he whose blossom buds in guilt
Shall to the ground be cast,
And, like the rootless stubble, tost
Before the sweeping blast.

For why? that God the good adore,
Hath giv'n them peace and rest,
But hath decreed that wicked men
Shall ne'er be truly blest."
65,Peggy,"Now westlin winds and slaught'ring guns
    Bring autumn's pleasant weather;
And the moorcock springs, on whirring wings,
    Amang the blooming heather;
Now waving grain, wide o'er the plain,
    Delights the weary farmer;
And the moon shines bright, when I rove at night.
    To muse upou my charmer.

The partridge loves the fruitful fells;
    The plover loves the mountains;
The woodcock haunts tbe lonely dell;
    The soaring hern the fountains:
Thro' lofty groves the cushat roves,
    The path of man to shun it;
The hazel bush o'erhangs the thrush,
    The spreading thorn the linnet.

Thus ev'ry kind their pleasure find,
    The savage and the tender;
Some social join, and leagues combine
    Some solitary wander:
Avaunt, away, the cruel sway!
    Tyrannic man's dominion;
The sportsman's joy, the murd'ring cry,
    The flutt'ring, gory pinion!

But Peggy dear, the evening's clear,
    Thick flies the skimming swallow;
The sky is blue, the fields in view,
    All fading-green and yellow:
Come let us stray our gladsome way,
    And view the charms of nature;
The rustling corn, the fruited thorn,
    And every happy creature.

We'll gently walk, and sweetly talk,
    Till the silent moon shine clearly;
I'll grasp thy waist, and, fondly prest,
    Swear how I love thee dearly:
Not vernal show'rs to budding flow'rs,
    Not autumn to the farmer,
So dear can be as thou to me,
    My fair, my lovely charmer!

My Love is Like a Red, Red Rose

O, my luve is like a red, red rose,
That's newly sprung in June.
O, my love is like a melodie,
That's sweetly play'd in tune.

As fair thou art, my bonnie lass,
So deep in luve am I,
And I will luve thee still, my dear,
Till a' the seas gang dry.

Till a' the seas gang dry, my dear,
And the rocks melt wi' the sun!
And I will luve thee still, my dear,
While the sands of life shall run.

And fare the weel, my only luve!
And fare the well awhile!
And I will come again, my love.
Tho' it were ten thousand mile!"
66,Poor Mailie's Elegy,"Lament in rhyme, lament in prose,
Wi' saut tears tricklin down your nose;
Our bardie's fate is at a close,
Past a' remead!
The last, sad cape-stane o' his woes;
Poor Mailie's dead!

It's no the loss o' warl's gear,
That could sae bitter draw the tear,
Or mak our bardie, dowie, wear
The mourning weed:
He's lost a friend an' neebor dear
In Mailie dead.

Thro' a' the town she trotted by him;
A lang half-mile she could descry him;
Wi kindly bleat, when she did spy him,
She ran wi' speed:
A friend mair faithfu' ne'er cam nigh him,
Than Mailie dead.

I wat she was a sheep o' sense,
An' could behave hersel' wi' mense:
I'll say't, she never brak a fence,
Thro' thievish greed.
Our bardie, lanely, keeps the spence
Sin' Mailie's dead.

Or, if he wanders up the howe,
Her livin image in her yowe
Comes bleating till him, owre the knowe,
For bits o' bread;
An' down the briny pearls rowe
For Mailie dead.

She was nae get o' moorland tips,
Wi' tauted ket, an' hairy hips;
For her forbears were brought in ships,
Frae 'yont the Tweed.
A bonier fleesh ne'er cross'd the clips
Than Mailie's dead.

Wae worth the man wha first did shape
That vile, wanchancie thing - a raip!
It maks guid fellows girn an' gape,
Wi' chokin dread;
An' Robin's bonnet wave wi' crape
For Mailie dead.

O, a' ye bards on bonie Doon!
An' wha on Ayr your chanters tune!
Come, join the melancholious croon
O' Robin's reed!
His heart will never get aboon -
His Mailie's dead!"
67,Robert Bruce's March to Bannockburn,"Scots, what hae wi' Wallace bled,
Scots, wham Bruce has aften led,
Welcome to your gory bed,
Or to victorie!

Now's the day, and now's the hour;
See the front o' battle lour;
See approach proud Edward's power --
Chains and slaverie!

Wha will be a traitor knave?
Wha can fill a coward's grave?
Wha sae base as be a slave?
Let him turn and flee!

Wha, for Scotland's King and Law,
Freedom's sword will strongly draw,
Free-man stand, or Free-man fa',
Let him on wi' me!

By Oppression's woes and pains!
By your sons in servile chains!
We sill drain our dearest veins,
But they shall be free!

Lay the proud Usurpers low!
Tyrants fall in every foe!
Liberty's in every blow!
Let us do or die!"
68,Scotch Drink,"Let other poets raise a fracas
Bout vines, and wines, an drucken Bacchus,
An crabbit names an stories wrack us,
    An grate our lug:
I sing the juice Scotch bear can mak us,
    In glass or Jug.

O thou, my Muse! guid auld Scotch drink!
Whether thro' wimplin worms thou jink,
Or, richly brown, ream owre the brink,
    In glorious faem
Inspire me, till I lisp an wink,
    To sing thy name!

Let husky wheat the haughs adorn,
An aits set up their awnie horn,
An Pease and beans, at e'en or morn,
    Perfume the plain:
Leeze me on thee, John Barleycorn,
    Thou king o' grain!

On thee aft Scotland chows her cood,
In souple scones, the wale o' food!
Or tumbling in the boiling flood
    Wi' kail an beef;
But when thou pours thy strong heart's blood
    There thou shines chief.

Food fills the wame, an keeps us livin;
Tho life's a gift no worth receivin
When heavy-dragg'd wi pine an grievin;
    But oil'd by thee
The wheels o' life gae down-hill, scrievin,
    Wi' rattlin glee.

Thou clears the head o' doited Lear,
Thou cheers the heart o' drooping Care;
Thou strings the nerves o' Labour sair,
    At 's weary toil;
Thou ev'n brightens dark Despair
    Wi' gloomy smile.

Aft, clad in massy siller weed,
Wi gentles thou erscts thy head;
Yet humbly kind in time o' need,
    The poor man's wine:
His wee drap parritch, or his bread,
    Thou kitchens fine.

Thou art the life o' public haunts;
But thee, what were our fairs and rants?
Ev'n godly meetings o' the saunts,
    By thee inspir'd,
When, gaping, they besiege the tents,
    Are doubly fir'd.

That merry night we get the corn in,
O sweetly, then, thou reams the horn
Or reekin on a New-Year mornin
    In cog or bicker,
An just a wee drap sp'ritual burn in,
    An gusty sucker!

When Vulcan gies his bellows breath,
An ploughmen gather wi their graith,
O rare! to see thee fizz an freath
    I' th' lugget caup!
Then Burnewin comes on like death
    At every chaup.

Nae mercy, then, for airn or steel:
The brawnie, bainie, ploughman chiel,
Brings hard owrehip, wi sturdy wheel,
    The strong forehammer,
Till block an studdie ring an reel,
    Wi dinsome clamour.

When skirlin' weanies see the light,
Thou maks the gossips clatter bright,
How fumblin coofs their dearies slight;
    Wae worth the name!
Nae howdie gets a social night,
    Or plack frae them.

When neebors anger at a plea,
An just as wud as wud can be,
How easy can the barley-brie
    Cement the quarrel!
It's aye the cheapest lawyer's fee,
    To taste the barrel.

Alake! that e'er my Muse has reason,
To wyte her countrymen wi' treason!
But monie daily weet their weason
    Wi' liquors nice,
An hardly, in a winter season,
    E'er spier her price.

Wae worth that brandy, burnin trash!
Fell source o' monie a pain an brash!
Twins monie a poor, doylt, drucken hash
    O' half his days;
An sends, beside, auld Scotland's cash
    To her warst faes.

Ye Scots, wha wish auld Scotland well!
Ye chief, to you my tale I tell,
Poor, plackless devils like mysel!
    It sets you ill
Wi' bitter, dearthfu' wines to mell,
    Or foreign gill.

May gravels round his blather wrench,
An gouts torment him, inch by inch,
Wha twists his gruntle wi' a glunch
    O' sour disdain
Out owre a glass o' whisky-punch
    Wi honest men!

O Whisky! soul o' plays an pranks!
Accept a Bardie's gratefu thanks!
When wanting thee, what tuneless cranks
    Are my poor verses!
Thou comes---they rattle i' their ranks,
    At ither's arses!

Thee, Ferintosh! O sadly lost!
Scotland lament frae coast to coast!
Now colic grips, an barkin hoast
    May kill us a';
For loyal Eorbes' charter'd boast
    Is taen awa!

They curst horse-leeches o' th' Excise,
Wha mak the whisky stells their prize!
Haud up thy han', Deil! ance, twice, thrice!
    There, seize the blinkers!
An bake them up in brunstane pies
    For poor damn'd drinkers.

Fortune! if thou'll but gie me still
Hale breeks, a scone, an whisky gill,
An rowth o' rhyme to rave at will,
    Tak a' the rest,
An deal't about as thy blind skill
    Directs thee best."
69,"Scots, Wha Hae Wi' Wallace Bled","Scots, wha hae wi' Wallace bled,
Scots, wham Bruce has aften led,
Welcome to your gory bed,
Or to victory!

Now's the day, and now's the hour;
See the front o' battle lour,
See approach proud Edward's power—
Chains and slavery!

Wha will be a traitor-knave?
Wha can fill a coward's grave?
Wha sae base as be a slave?
Let him turn and flee!

Wha for Scotland's king and law
Freedom's sword will strongly draw,
Freeman stand or freeman fa',
Let him follow me!

By oppression's woes and pains,
By your sons in servile chains,
We will drain our dearest veins,
But they shall be free!

Lay the proud usurpers low!
Tyrants fall in ev'ry foe!
Liberty's in ev'ry blow!
Let us do or die!"
