,title,text
82,Seashore,"On the seashore of endless worlds children meet.
The infinite sky is motionless overhead
and the restless water is boisterous.
On the seashore of endless worlds
the children meet with shouts and dances.

They build their houses with sand
and they play with empty shells.
With withered leaves they weave their boats
and smilingly float them on the vast deep.
Children have their play on the seashore of worlds.

They know not how to swim, they know not how to cast nets.
Pearl fishers dive for pearls, merchants sail in their ships,
while children gather pebbles and scatter them again.
They seek not for hidden treasures, they know not how to cast nets.

The sea surges up with laughter
and pale gleams the smile of the sea beach.
Death-dealing waves sing meaningless ballads to the children,
even like a mother while rocking her baby's cradle.
The sea plays with children,
and pale gleams the smile of the sea beach.

On the seashore of endless worlds children meet.
Tempest roams in the pathless sky,
ships get wrecked in the trackless water,
death is abroad and children play.
On the seashore of endless worlds is the
great meeting of children."
83,Senses,"Deliverance is not for me in renunciation.
I feel the embrace of freedom in a thousand bonds of delight.

Thou ever pourest for me the fresh draught of thy wine of various
colours and fragrance, filling this earthen vessel to the brim.

My world will light its hundred different lamps with thy flame
and place them before the altar of thy temple.

No, I will never shut the doors of my senses.
The delights of sight and hearing and touch will bear thy delight.

Yes, all my illusions will burn into illumination of joy,
and all my desires ripen into fruits of love."
84,She,"She who ever had remained in the depth of my being,
in the twilight of gleams and of glimpses;
she who never opened her veils in the morning light,
will be my last gift to thee, my God, folded in my final song.

Words have wooed yet failed to win her;
persuasion has stretched to her its eager arms in vain.

I have roamed from country to country keeping her in the core of my heart,
and around her have risen and fallen the growth and decay of my life.

Over my thoughts and actions, my slumbers and dreams,
she reigned yet dwelled alone and apart.

Many a man knocked at my door and asked for her
and turned away in despair.

There was none in the world who ever saw her face to face,
and she remained in her loneliness waiting for thy recognition."
85,Signet of Eternity,"The day was when I did not keep myself in readiness for thee;
and entering my heart unbidden even as one of the common crowd,
unknown to me, my king, thou didst press the signet of eternity upon
many a fleeting moment of my life.

And today when by chance I light upon them and see thy signature,
I find they have lain scattered in the dust mixed with the memory of
joys and sorrows of my trivial days forgotten.

Thou didst not turn in contempt from my childish play among dust,
and the steps that I heard in my playroom
are the same that are echoing from star to star."
86,Silent Steps,"Have you not heard his silent steps?
He comes, comes, ever comes.

Every moment and every age,
every day and every night he comes, comes, ever comes.

Many a song have I sung in many a mood of mind,
but all their notes have always proclaimed,
`He comes, comes, ever comes.'

In the fragrant days of sunny April through the forest path he comes,
comes, ever comes.

In the rainy gloom of July nights on the thundering chariot of clouds
he comes, comes, ever comes.

In sorrow after sorrow it is his steps that press upon my heart,
and it is the golden touch of his feet that makes my joy to shine."
87,Sit Smiling,"I boasted among men that I had known you.
They see your pictures in all works of mine.
They come and ask me, `Who is he?'
I know not how to answer them. I say, `Indeed, I cannot tell.'
They blame me and they go away in scorn.
And you sit there smiling.

I put my tales of you into lasting songs.
The secret gushes out from my heart.
They come and ask me, `Tell me all your meanings.'
I know not how to answer them.
I say, `Ah, who knows what they mean!'
They smile and go away in utter scorn.
And you sit there smiling."
88,Sleep,"In the night of weariness
let me give myself up to sleep without struggle,
resting my trust upon thee.

Let me not force my flagging spirit into a poor preparation for thy worship.

It is thou who drawest the veil of night upon the tired eyes of the day
to renew its sight in a fresher gladness of awakening."
89,Sleep-Stealer,"Who stole sleep from baby's eyes? I must know.
    Clasping her pitcher to her waist mother went to fetch water
from the village near by.
    It was noon. The children's playtime was over; the ducks in
the pond were silent.
    The shepherd boy lay asleep under the shadow of the banyan
tree.
    The crane stood grave and still in the swamp near the mango
grove.
    In the meanwhile the Sleep-stealer came and, snatching sleep
from baby's eyes, flew away.
    When mother came back she found baby travelling the room over
on all fours.
    Who stole sleep from our baby's eyes? I must know. I must find
her and chain her up.
    I must look into that dark cave, where, through boulders and
scowling stones, trickles a tiny stream.
    I must search in the drowsy shade of the bakula grove, where
pigeons coo in their corner, and fairies' anklets tinkle in the
stillness of starry nights.
    In the evening I will peep into the whispering silence of the
bamboo forest, where fireflies squander their light, and will ask
every creature I meet, ""Can anybody tell me where the Sleep-stealer
lives?""
    Who stole sleep from baby's eyes? I must know.
    Shouldn't I give her a good lesson if I could only catch her!
    I would raid her nest and see where she hoards all her stolen
sleep.
    I would plunder it all, and carry it home.
    I would bind her two wings securely, set her on the bank of
the river, and then let her play at fishing with a reed among the
rushes and water-lilies.
    When the marketing is over in the evening, and the village
children sit in their mothers' laps, then the night birds will
mockingly din her ears with:
    ""Whose sleep will you steal now?"""
90,Song Unsung,"The song that I came to sing remains unsung to this day.

I have spent my days in stringing and in unstringing my instrument.

The time has not come true, the words have not been rightly set;
only there is the agony of wishing in my heart.

The blossom has not opened; only the wind is sighing by.

I have not seen his face, nor have I listened to his voice;
only I have heard his gentle footsteps from the road before my house.

The livelong day has passed in spreading his seat on the floor;
but the lamp has not been lit and I cannot ask him into my house.

I live in the hope of meeting with him; but this meeting is not yet."
91,Still Heart,"When I give up the helm
I know that the time has come for thee to take it.
What there is to do will be instantly done.
Vain is this struggle.

Then take away your hands
and silently put up with your defeat, my heart,
and think it your good fortune to sit perfectly still
where you are placed.

These my lamps are blown out at every little puff of wind,
and trying to light them I forget all else again and again.

But I shall be wise this time and wait in the dark,
spreading my mat on the floor;
and whenever it is thy pleasure, my lord,
come silently and take thy seat here."
92,Stream Of Life,"The same stream of life that runs through my veins night and day
runs through the world and dances in rhythmic measures.

It is the same life that shoots in joy through the dust of the earth
in numberless blades of grass
and breaks into tumultuous waves of leaves and flowers.

It is the same life that is rocked in the ocean-cradle of birth
and of death, in ebb and in flow.

I feel my limbs are made glorious by the touch of this world of life.
And my pride is from the life-throb of ages dancing in my blood this moment."
93,Strong Mercy,"My desires are many and my cry is pitiful,
but ever didst thou save me by hard refusals;
and this strong mercy has been wrought into my life through and through.

Day by day thou art making me worthy of the simple,
great gifts that thou gavest to me unasked---this sky and the light, this body and the
life and the mind---saving me from perils of overmuch desire.

There are times when I languidly linger
and times when I awaken and hurry in search of my goal;
but cruelly thou hidest thyself from before me.

Day by day thou art making me worthy of thy full acceptance by
refusing me ever and anon, saving me from perils of weak, uncertain desire."
94,Superior,"Mother, your baby is silly! She is so absurdly childish!
    She does not know the difference between the lights in the
streets and the stars.
    When we play at eating with pebbles, she thinks they are real
food, and tries to put them into her mouth.
    When I open a book before her and ask her to learn her a, b,
c, she tears the leaves with her hands and roars for joy at
nothing; this is your baby's way of doing her lesson.
    When I shake my head at her in anger and scold her and call
her naughty, she laughs and thinks it great fun.
    Everybody knows that father is away, but if in play I call
aloud ""Father,"" she looks about her in excitement and thinks that
father is near.
    When I hold my class with the donkeys that our washer man
brings to carry away the clothes and I warn her that I am the
schoolmaster, she will scream for no reason and call me dada.
    Your baby wants to catch the moon. She is so funny; she calls
Ganesh Ganush.
    Mother, your baby is silly! She is so absurdly childish!"
95,Sympathy,"If I were only a little puppy, not your baby, mother dear, would
you say ""No"" to me if I tried to eat from your dish?
    Would you drive me off, saying to me, ""Get away, you naughty
little puppy?""
    Then go, mother, go! I will never come to you when you call
me, and never let you feed me any more.
    If I were only a little green parrot, and not your baby,
mother dear, would you keep me chained lest I should fly away?
    Would you shake your finger at me and say, ""What an ungrateful
wretch of a bird! It is gnawing at its chain day and night?""
    The go, mother, go! I will run away into the woods; I will
never let you take me in your arms again."
96,The Astronomer,"I only said, ""When in the evening the round full moon gets
entangled among the beaches of that Dadam tree, couldn't somebody
catch it?""
    But dada laughed at me and said, ""Baby, you are the silliest
child I have ever known. The moon is ever so far from us, how could
anybody catch it?""
    I said, ""Dada, how foolish you are! When mother looks out of
her window and smiles down at us playing, would you call her far
away?""
    Still dada said, ""You are a stupid child! But, baby where
could you find a net big enough to catch the moon with?""
    I said, ""Surely you could catch it with your hands.""
    But dada laughed and said, ""You are the silliest child I have
known. If it came nearer, you would see how big the moon is.""
    I said, ""Dada, what nonsense they teach at your school! When
mother bends her face down to kiss us, does her face look very
big?""
    But still dada says, ""You are a stupid child."""
97,The Banyan Tree,"O you shaggy-headed banyan tree standing on the bank of the pond,
have you forgotten the little chile, like the birds that have
nested in your branches and left you?
    Do you not remember how he sat at the window and wondered at
the tangle of your roots and plunged underground?
    The women would come to fill their jars in the pond, and your
huge black shadow would wriggle on the water like sleep struggling
to wake up.
    Sunlight danced on the ripples like restless tiny shuttles
weaving golden tapestry.
    Two ducks swam by the weedy margin above their shadows, and
the child would sit still and think.
    He longed to be the wind and blow through your resting
branches, to be your shadow and lengthen with the day on the water,
to be a bird and perch on your topmost twig, and to float like
those ducks among the weeds and shadows."
98,The Beginning,"""Where have I come from, where did you pick me up?"" the baby asked
its mother.
    She answered, half crying, half laughing, and clasping the
baby to her breast-
    ""You were hidden in my heart as its desire, my darling.
    You were in the dolls of my childhood's games; and when with
clay I made the image of my god every morning, I made the unmade
you then.
    You were enshrined with our household deity, in his worship
I worshipped you.
    In all my hopes and my loves, in my life, in the life of my
mother you have lived.
    In the lap of the deathless Spirit who rules our home you have
been nursed for ages.
    When in girlhood my heart was opening its petals, you hovered
as a fragrance about it.
    Your tender softness bloomed in my youthful limbs, like a glow
in the sky before the sunrise.
    Heaven's first darling, twain-born with the morning light, you
have floated down the stream of the world's life, and at last you
have stranded on my heart.
    As I gaze on your face, mystery overwhelms me; you who belong
to all have become mine.
    For fear of losing you I hold you tight to my breast. What
magic has snared the world's treasure in these slender arms of
mine?"""
99,The Boat,"I must launch out my boat.
The languid hours pass by on the
shore---Alas for me!

The spring has done its flowering and taken leave.
And now with the burden of faded futile flowers I wait and linger.

The waves have become clamorous, and upon the bank in the shady lane
the yellow leaves flutter and fall.

What emptiness do you gaze upon!
Do you not feel a thrill passing through the air
with the notes of the far-away song
floating from the other shore?"
100,The Chanpa Flower,"Supposing I became a chanpa flower, just for fun, and grew on a
branch high up that tree, and shook in the wind with laughter and
danced upon the newly budded leaves, would you know me, mother?
    You would call, ""Baby, where are you?"" and I should laugh to
myself and keep quite quiet.
    I should slyly open my petals and watch you at your work.
    When after your bath, with wet hair spread on your shoulders,
you walked through the shadow of the champ tree to the little court
where you say your prayers, you would notice the scent of the
flower, but not know that it cane from me.
    When after the midday meal you sat at the window reading
ramayana, and the tree's shadow fell over your hair and your lap,
I should fling my wee little shadow on to the page of your book,
just where you were reading.
    But  would you guess that it was the tiny shadow of your
little child?
    When in the evening you went to the cow shed with the lighted
lamp in your hand I should suddenly drop on to the earth again and
be your own baby once more, and beg you to tell me a story.
    ""Where have you been, you naughty child?""
    ""I won't tell you, mother."" That's what you and I would say
then."
101,The Child-Angel,"They clamour and fight, they doubt and despair, they know no end
to their wrangling.
    Let your life come amongst them like a flame of light, my
child, unflickering and pure, and delight them into silence.
They are cruel in their greed and their envy, their words are like
hidden knives thirsting for blood.
    Go and stand amidst their scowling hearts, my child, and let
your gentle eyes fall upon them like the forgiving peace of the
evening over the strife of the day.
    Let them see your face, my child, and thus know the meaning
of all things; let them love you and thus love each other.
    Come and take your seat in the bosom of the limitless, my
child. At sunrise open and raise your heart like a blossoming
flower, and at sunset bend your head and in silence complete the
worship of the day."
102,The End,"It is time for me to go, mother; I am going.
    When in the paling darkness of the lonely dawn you stretch out
your arms for your baby in the bed, I shall say, ""Baby is not
here!""-mother, I am going.
    I shall become a delicate draught of air and caress you and
I shall be ripples in the water when you bathe, and kiss you and
kiss you again.
    In the gusty night when the rain patters on the leaves you
will hear my whisper in your bed, and my laughter will flash with
the lightning through the open window into your room.
    If you lie awake, thinking of your baby till late into the
night, I shall sing to you from the stars, ""Sleep, mother, sleep.""
    One the straying moonbeams I shall steal over your bed, and
lie upon your bosom while you sleep.
    I shall become a dream, and through the little opening of your
eyelids I shall slip into the depths of your sleep; and when you
wake up and look round startled, like a twinkling firefly I shall
flit out into the darkness.
    When, on the great festival of puja, the neighbours' children
come and play about the house, I shall melt into the music of the
flute and throb in your heart all day.
    Dear auntie will come with puja-presents and will ask,""Where
is our baby, sister?"" Mother, you will tell her softly, ""He is in
the pupils of my eyes, he is in my body and in my soul."""
103,The First Jasmines,"Ah, these jasmines, these white jasmines!
    I seem to remember the first day when I filled my hands with
these jasmines, these white jasmines.
    I have loved the sunlight, the sky and the green earth;
    I have heard the liquid murmur of the river thorough the
darkness of midnight;
    Autumn sunsets have come to me at the bend of a road in the
lonely waste, like a bride raising her veil to accept her lover.
    Yet my memory is still sweet with the first white jasmines
that I held in my hands when I was a child.
    Many a glad day has come in my life, and I have laughed with
merrymakers on festival nights.
    On grey mornings of rain I have crooned many an idle song.
    I have worn round my neck the evening wreath of bakulas woven
by the hand of love.
    Yet my heart is sweet with the memory of the first fresh
jasmines that filled my hands when I was a child."
104,The Flower-School,"When storm-clouds rumble in the sky and June showers come down.
    The moist east wind comes marching over the heath to blow its
bagpipes among the bamboos.
    Then crowds of flowers come out of a sudden, from nobody knows
where, and dance upon the grass in wild glee.
    Mother, I really think the flowers go to school underground.
    They do their lessons with doors shut, and if they want to
come out to play before it is time, their master makes them stand
in a corner.
    When the rain come they have their holidays.
    Branches clash together in the forest, and the leaves rustle
in the wild wind, the thunder-clouds clap their giant hands and the
flower children rush out in dresses of pink and yellow and white.
    Do you know, mother, their home is in the sky, where the stars
are.
    Haven't you see how eager they are to get there? Don't you
know why they are in such a hurry?
    Of course, I can guess to whom they raise their arms; they
have their mother as I have my own."
105,The Further Bank,"I long to go over there to the further bank of the river.
    Where those boats are tied to the bamboo poles in a line;
    Where men cross over in their boats in the morning with
ploughs on their shoulders to till their far-away fields;
    Where the cowherds make their lowing cattle swim across to the
riverside pasture;
    Whence they all come back home in the evening, leaving the
jackals to howl in the island overgrown with weeds.
    Mother, if you don't mind, I should like to become the boatman
of the ferry when I am grown up.
    They say there are strange pools hidden behind that high bank.
    Where flocks of wild ducks come when the rains are over, and
thick reeds grow round the margins where water-birds lay their
eggs;
    Where snipes with their dancing tails stamp their tiny
footprints upon the clean soft mud;
    Where in the evening the tall grasses crested with while
flowers invite the moonbeam to float upon their waves.
    Mother, if you don't mind, I should like to become the boatman
of the ferryboat when I am grown up.
    I shall cross and cross back from bank to bank, and all the
boys and girls of the village will wonder at me while they are
bathing.
    When the sun climbs the mid sky and morning wears on to noon,
I shall come running to you, saying, ""Mother, I am hungry.""
    When the day is done and the shadows cower under the trees,
I shall come back in the dust.
    I shall never go away from you into the town to work like
father.
    Mother, if you don't mind, I should like to become the boatman
of the ferryboat when I am grown up."
106,The Gardener IV: Ah Me,"Ah me, why did they build my
house by the road to the market
town?
    They moor their laden boats near
my trees.
    They come and go and wander at
their will.
    I sit and watch them; my time
wears on.
    Turn them away I cannot. And
thus my days pass by.
    Night and day their steps sound
by my door.
    Vainly I cry, ""I do not know
you.""
    Some of them are known to my
fingers, some to my nostrils, the
blood in my veins seems to know
them, and some are known to my
dreams.
    Turn them away I cannot. I call
them and say, ""Come to my house
whoever chooses. Yes, come.""
    In the morning the bell rings in the
temple.
    They come with their baskets in
their hands.
    Their feet are rosy red. The early
light of dawn is on their faces.
    Turn them away I cannot. I call
them and I say, ""Come to my garden
to gather flowers. Come hither.""
    In the mid-day the gong sounds
at the palace gate.
    I know not why they leave their
work and linger near my hedge.
    The flowers in their hair are pale
and faded; the notes are languid in
their flutes.
    Turn them away I cannot. I call
them and say, ""The shade is cool
under my trees. Come, friends.""
    At night the crickets chirp in the
woods.
    Who is it that comes slowly to my
door and gently knocks?
    I vaguely see the face, not a word
is spoken, the stillness of the sky is
all around.
    Turn away my silent guest I
cannot. I look at the face through the
dark, and hours of dreams pass by."
107,The Gardener IX: When I Go Alone at Night,"When I go alone at night to my
love-tryst, birds do not sing, the wind
does not stir, the houses on both sides
of the street stand silent.
    It is my own anklets that grow loud
at every step and I am ashamed.
    When I sit on my balcony and listen
for his footsteps, leaves do not rustle
on the trees, and the water is still in
the river like the sword on the knees
of a sentry fallen asleep.
    It is my own heart that beats wildly
--I do not know how to quiet it.
    When my love comes and sits by
my side, when my body trembles and
my eyelids droop, the night darkens,
the wind blows out the lamp, and the
clouds draw veils over the stars.
    It is the jewel at my own breast
that shines and gives light. I do not
know how to hide it."
108,The Gardener LI: Then Finish the Last Song,"Then finish the last song and let us
leave.
    Forget this night when the night is
no more.
    Whom do I try to clasp in my
arms? Dreams can never be made captive.
    My eager hands press emptiness to
my heart and it bruises my breast."
109,The Gardener LIX: O Woman,"O woman, you are not merely the
handiwork of God, but also of men;
these are ever endowing you with
beauty from their hearts.
Poets are weaving for you a web
with threads of golden imagery;
painters are giving your form ever
new immortality.
The sea gives its pearls, the mines
their gold, the summer gardens their
flowers to deck you, to cover you, to
make you more precious.
The desire of men's hearts has shed
its glory over your youth.
You are one half woman and one
half dream."
110,The Gardener LV: It Was Mid-Day,"It was mid-day when you went
away .
    The sun was strong in the sky.
    I had done my work and sat alone
on my balcony when you went away.
    Fitful gusts came winnowing
through the smells of may distant
fields.
    The doves cooed tireless in the shade,
and a bee strayed in my room hum-
ming the news of many distant fields.
    The village slept in the noonday
heat. The road lay deserted.
    In sudden fits the rustling of the
leaves rose and died.
    I gazed at the sky and wove in the
blue the letters of a name I had known,
while the village slept in the noonday
heat.
    I had forgotten to braid my hair.
The languid breeze played with it upon
my cheek.
    The river ran unruffled under the
shady bank.
    The lazy white clouds did not move.
    I had forgotten to braid my hair.
    It was mid-day when you went
away.
    The dust of the road was hot and
the fields panting.
    The doves cooed among the dense
leaves.
    I was alone in my balcony when you
went away."
111,The Gardener LVII: I Plucked Your Flower,"I plucked your flower, O world!
I pressed it to my heart and the
thorn pricked.
When the day waned and it
darkened, I found that the flower had
faded, but the pain remained.
More flowers will come to you with
perfume and pride, O world!
But my time for flower-gathering
is over, and through the dark night
I have not my rose, only the pain
remains."
112,"The Gardener LXI: Peace, My Heart","Peace, my heart, let the time for
the parting be sweet.
Let it not be a death but completeness.
Let love melt into memory and pain
into songs.
Let the flight through the sky end
in the folding of the wings over the
nest.
Let the last touch of your hands be
gentle like the flower of the night.
Stand still, O Beautiful End, for a
moment, and say your last words in
silence.
I bow to you and hold up my lamp
to light you on your way."
113,The Gardener LXIV: I Spent My Day,"I spent my day on the scorching
hot dust of the road.
Now, in the cool of the evening, I
knock at the door of the inn. It is
deserted and in ruins.
A grim ashath tree spreads its
hungry clutching roots through the
gaping fissures of the walls.
Days have been when wayfarers
came here to wash their weary feet.
They spread their mats in the
courtyard in the dim light of the
early moon, and sat and talked of
strange lands.
They woke refreshed in the morning
when birds made them glad, and
friendly flowers nodded their heads
at them from the wayside.
But no lighted lamp awaited me
when I came here.
The black smudges of smoke left by
many a forgotten evening lamp stare,
like blind eyes, from the wall.
Fireflies flit in the bush near the
dried-up pond, and bamboo branches
fling their shadows on the grass-
grown path.
I am the guest of no one at the end
of my day.
The long night is before me, and I
am tired."
114,The Gardener LXIX: I Hunt for the Golden Stag,"I hunt for the golden stag.
    You may smile, my friends, but I
pursue the vision that eludes me.
    I run across hills and dales, I wander
through nameless lands, because I am
hunting for the golden stag.
    You come and buy in the market
and go back to your homes laden with
goods, but the spell of the homeless
winds has touched me I know not when
and where.
    I have no care in my heart; all my
belongings I have left far behind me.
    I run across hills and dales, I wander
through nameless lands--because I am
hunting for the golden stag."
115,"The Gardener LXVIII: None Lives For Ever, Brother","None lives for ever, brother, and
nothing lasts for long. Keep that in
mind and rejoice.
    Our life is not the one old burden,
our path is not the one long
journey.
    One sole poet has not to sing one
aged song.
    The flower fades and dies; but he
who wears the flower has not to
mourn for it for ever.
    Brother, keep that in mind and
rejoice.
    There must come a full pause to
weave perfection into music.
    Life droops toward its sunset to be
drowned in the golden shadows.
    Love must be called from its play
to drink sorrow and be borne to the
heaven of tears.
    Brother, keep that in min and
rejoice.
    We hasten to gather our flowers lest
they are plundered by the passing
winds.
    It quickens our blood and brightens
our eyes to snatch kisses that would
vanish if we delayed.
    Our life is eager, our desires are keen,
for time tolls the bell of parting.
    Brother, keep that in mind and
rejoice.
    There is not time for us to clasp a
thing and crush it and fling it away to
the dust.
    The hours trip rapidly away, hiding
their dreams in their skirts.
    Our life is short; it yields but a
few days for love.
    Were it for work and drudgery it
would be endlessly long.
    Brother, keep that in mind and
rejoice.
    Beauty is sweet to us, because she
dances to the same fleeting tune with
our lives.
    Knowledge is precious to us, because
we shall never have time to
complete it.
    All is done and finished in the eternal
Heaven.
    But earth's flowers of illusion are
kept eternally fresh by death.
    Brother, keep that in mind and
rejoice."
116,The Gardener LXXIX: I Often Wonder,"I often wonder where lie hidden
the boundaries of recognition between
man and the beast whose heart knows
no spoken language.
    Through what primal paradise in a
remote morning of creation ran the
simple path by which their hearts
visited each other.
    Those marks of their constant tread
have not been effaced though their
kinship has been long forgotten.
    Yet suddenly in some wordless
music the dim memory wakes up
and the beast gazes into the man's
face with a tender trust, and the
man looks down into its eyes with
amused affection.
    It seems that the two friends meet
masked, and vaguely know each other
through the disguise."
117,The Gardener LXXV: At Midnight,"At midnight the would-be ascetic
announced:
    ""This is the time to give up my
home and seek for God. Ah, who has
held me so long in delusion here?""
    God whispered, ""I,"" but the ears
of the man were stopped.
    With a baby asleep at her breast
lay his wife, peacefully sleeping on
one side of the bed.
    The man said, ""Who are ye that
have fooled me so long?""
    The voice said again, ""They are
God,"" but he heard it not.
    The baby cried out in its dream,
nestling close to its mother.
    God commanded, ""Stop, fool, leave
not thy home,"" but still he heard not.
    God sighed and complained, ""Why
does my servant wander to seek me,
forsaking me?"""
118,The Gardener LXXVI: The Fair Was On,"The fair was on before the temple.
It had rained from the early morning
and the day came to its end.
    Brighter than all the gladness of
the crowd was the bright smile of
a girl who bought for a farthing a
whistle of palm leaf.
    The shrill joy of that whistle floated
above all laughter and noise.
    An endless throng of people came
and jostled together. The road was
muddy, the river in flood, the field
under water in ceaseless rain.
    Greater than all the troubles of
the crowd was a little boy's trouble--
he had not a farthing to buy a painted
stick.
    His wistful eyes gazing at the shop
made this whole meeting of men so
pitiful."
119,The Gardener LXXXI: Why Do You Whisper So Faintly,"Why do you whisper so faintly in
my ears, O Death, my Death?
    When the flowers droop in the
evening and cattle come back to their
stalls, you stealthily come to my side
and speak words that I do not
understand.
    Is this how you must woo and win
me with the opiate of drowsy murmur
and cold kisses, O Death, my Death?
    Will there be no proud ceremony
for our wedding?
    Will you not tie up with a wreath
your tawny coiled locks?
    Is there none to carry your banner
before you, and will not the night be
on fire with your red torch-lights,
O Death, my Death?
    Come with your conch-shells sound-
ing, come in the sleepless night.
    Dress me with a crimson mantle,
grasp my hand and take me.
    Let your chariot be ready at my
door with your horses neighing impatiently.
    Raise my veil and look at my face
proudly, O Death, my Death!"
120,The Gardener LXXXIV: Over the Green,"Over the green and yellow rice-fields
sweep the shadows of the autumn
clouds followed by the swift-chasing
sun.
    The bees forget to sip their honey;
drunken with light they foolishly hover
and hum.
    The ducks in the islands of the river
clamour in joy for mere nothing.
    Let none go back home, brothers,
this morning, let none go to work.
    Let us take the blue sky by storm
and plunder space as we run.
    Laughter floats in the air like foam
on the flood.
    Brothers, let us squander our
morning in futile songs."
121,"The Gardener X: Let Your Work Be, Bride","Let your work be, bride. Listen, the
guest has come.
    Do you hear, he is gently shaking
the chain which fastens the door?
    See that your anklets make no loud
noise, and that your step is not over-
hurried at meeting him.
    Let your work be, bride, the guest
had come in the evening.
    No, it is not the ghostly wind, bride,
do not be frightened.
    It is the full moon on a night of
April; shadows are pale in the court-
yard; the sky overhead is bright.
    Draw your veil over your face if
you must, carry the lamp to the door
if you fear.
    No, it is not the ghostly wind, bride,
do not be frightened.
    Have no word with him if you are
shy; stand aside by the door when you
meet him.
    If he asks you questions, and if
you wish to, you can lower you eyes
in silence.
    Do not let your bracelets jingle
when, lamp in hand, you lead him in.
    Have no words with him if your are
shy.
    Have you not finished you work yet,
bride? Listen, the guest has come.
    Have you not lit the lamp in the
cowshed?
    Have you not got ready the offering
basket for the evening service?
    Have you not put the red lucky
mark at the parting of your hair, and
done your toilet for the night?
    O bride, do you hear, the guest has
come?
    Let your work be!"
122,The Gardener XI: Come As You Are,"Come as you are; do not loiter over
your toilet.
    If your braided hair has loosened if
the parting of your hair be not straight,
if the ribbons of your bodice be not
fastened, do not mind.
    Come as you are; do not loiter over
your toilet.
    Come, with quick steps over the
grass.
    If the raddle come from your feet
because of the dew, of the rings of bells
upon your feet slacken, if pearls drop
out of your chain, do not mind.
    Come, with quick steps over the
grass.
    Do you see the clouds wrapping the
sky?
    Flocks of cranes fly up from the
further river-bank and fitful gusts of
wind rush over the heath.
    The anxious cattle run to their stalls
in the village.
    Do you see the clouds wrapping the
sky?
    In vain you light your toilet lamp
--it flickers and goes out in the
wind.
    Who can know that your eyelids
have not been touched with lamp-
black? For your eyes are darker
than rain-clouds.
    In vain you light your toilet lamp--
it goes out.
    Come as you are; do not loiter over
your toilet.
    If the wreath is not woven, who
cares; if the wrist-chain had not been
linked, let it be.
    The sky is overcast with clouds--it
is late.
    Come as you are; do not loiter over
your toilet."
123,The Gardener XIII: I Asked Nothing,"I asked nothing, only stood at the
edge of the wood behind the tree.
    Languor was still upon the eyes
of the dawn, and the dew in the air.
    The lazy smell of the damp grass
hung in the thin mist above the earth.
    Under the banyan tree you were
milking the cow with your hands,
tender and fresh as butter.
    And I was standing still.
    I did not say a word. It was the
bird that sang unseen from the thicket.
    The mango tree was shedding its
flowers upon the village road, and the
bees came humming one by one.
    On the side of the pond the gate of
Shiva's temple was opened and the
worshipper had begun his chants.
    With the vessel on your lap you
were milking the cow.
    I stood with my empty can.
    I did not come near you.
    The sky woke with the sound of
the gong at the temple.
    The dust was raised in the road
from the hoofs of the driven cattle.
    With the gurgling pitchers at their
hips, women came from the river.
    Your bracelets were jingling, and
foam brimming over the jar.
    The morning wore on and I did not
come near you."
124,The Gardener XIV: I Was Walking by the Road,"I was walking by the road, I do not
know why, when the noonday was past
and bamboo branches rustled in the
wind.
    The prone shadows with their out-
stretched arms clung to the feet of
the hurrying light.
    The koels were weary of their
songs.
    I was walking by the road, I do not
know why.
    The hut by the side of the water is
shaded by an overhanging tree.
    Some on was busy with her work,
and her bangles made music in the
corner.
    I stood before this hut, I know not
why.
    The narrow winding road crosses
many a mustard field, and many a
mango forest.
    It passes by the temple of the
village and the market at the river
landing-place.
    I stopped by this hut, I do not know
why.
    Years ago it was a day of breezy
March when the murmur of the spring
was languorous, and mango blossoms
were dropping on the dust.
    The rippling water leapt and licked
the brass vessel that stood on the
landing-step.
    I think of that day of breezy March,
I do not know why.
    Shadows are deepening and cattle
returning to their folds.
    The light is grey upon the lonely
meadows, and the villagers are waiting
for the ferry at the bank.
    I slowly return upon my steps, I
do not know why."
125,The Gardener XIX: You Walked,"You walked by the riverside path
with the full pitcher upon your hip.
    Why did you swiftly turn your face
and peep at me through your fluttering
veil?
    That gleaming look from the dark
came upon me like a breeze that sends
a shiver through the rippling water
and sweeps away to the shadowy
shore.
    It came to me like the bird of the
evening that hurriedly flies across the
lampless room from the one open
window to the other, and disappears
in the night.
    You are hidden as a star behind the
hills, and I am a passer-by upon the
road.
    But why did you stop for a moment
and glance at my face through your
veil while you walked by the river-
side path with the full pitcher upon
your hip?"
126,The Gardener XL: An Unbelieving Smile,"An unbelieving smile flits on your
eyes when I come to you to take my
leave.
    I have done it so often that you
think I will soon return.
    To tell you the truth I have the
same doubt in my mind.
    For the spring days come again
time after time; the full moon takes
leave and comes on another visit,
the flowers come again and blush
upon their branches year after year,
and it is likely that I take my leave
only to come to you again.
    But keep the illusion awhile; do
not send it away with ungentle
haste.
    When I say I leave you for all
time, accept it as true, and let a
mist of tears for one moment deepen
the dark rim of your eyes.
    Then smile as archly as you like
when I come again."
