,title,text
73,"O, We Are The Outcasts","ah, christ, what a CREW:
more
poetry, always more
P O E T R Y .

if it doesn't come, coax it out with a
laxative. get your name in LIGHTS,
get it up there in
8 1/2 x 11 mimeo.

keep it coming like a miracle.

ah christ, writers are the most sickening
of all the louts!
yellow-toothed, slump-shouldered,
gutless, flea-bitten and
obvious . . . in tinker-toy rooms
with their flabby hearts
they tell us
what's wrong with the world-
as if we didn't know that a cop's club
can crack the head
and that war is a dirtier game than
marriage . . .
or down in a basement bar
hiding from a wife who doesn't appreciate him
and children he doesn't
want
he tells us that his heart is drowning in
vomit. hell, all our hearts are drowning in vomit,
in pork salt, in bad verse, in soggy
love.
but he thinks he's alone and
he thinks he's special and he thinks he's Rimbaud
and he thinks he's
Pound.

and death! how about death? did you know
that we all have to die? even Keats died, even
Milton!
and D. Thomas-THEY KILLED HIM, of course.
Thomas didn't want all those free drinks
all that free pussy-
they . . . FORCED IT ON HIM
when they should have left him alone so he could
write write WRITE!

poets.

and there's another
type. I've met them at their country
places (don't ask me what I was doing there because
I don't know).

they were born with money and
they don't have to dirty their hands in
slaughterhouses or washing
dishes in grease joints or
driving cabs or pimping or selling pot.

this gives them time to understand
Life.

they walk in with their cocktail glass
held about heart high
and when they drink they just
sip.

you are drinking green beer which you
brought with you
because you have found out through the years
that rich bastards are tight-
they use 5 cent stamps instead of airmail
they promise to have all sorts of goodies ready
upon your arrival
from gallons of whisky to
50 cent cigars. but it's never
there.
and they HIDE their women from you-
their wives, x-wives, daughters, maids, so forth,
because they've read your poems and
figure all you want to do is fuck everybody and
everything. which once might have been
true but is no longer quite
true.

and-
he WRITES TOO.
POETRY, of
course. everybody
writes
poetry.

he has plenty of time and a
postoffice box in town
and he drives there 3 or 4 times a day
looking and hoping for accepted
poems.

he thinks that poverty is a weakness of the
soul.

he thinks your mind is ill because you are
drunk all the time and have to work in a
factory 10 or 12 hours a
night.

he brings his wife in, a beauty, stolen from a
poorer rich
man.
he lets you gaze for 30 seconds
then hustles her
out. she has been crying for some
reason.

you've got 3 or 4 days to linger in the
guesthouse he says,
""come on over to dinner
sometime.""
but he doesn't say when or
where. and then you find out that you are not even
IN HIS HOUSE.

you are in
ONE of his houses but
his house is somewhere
else-
you don't know
where.

he even has x-wives in some of his
houses.

his main concern is to keep his x-wives away from
you. he doesn't want to give up a
damn thing. and you can't blame him:
his x-wives are all young, stolen, kept,
talented, well-dressed, schooled, with
varying French-German accents.

and!: they
WRITE POETRY TOO. or
PAINT. or
fuck.

but his big problem is to get down to that mail
box in town to get back his
rejected poems
and to keep his eye on all the other mail boxes
in all his other
houses.

meanwhile, the starving Indians
sell beads and baskets in the streets of the small desert
town.

the Indians are not allowed in his houses
not so much because they are a fuck-threat
but because they are
dirty and
ignorant. dirty? I look down at my shirt
with the beerstain on the front.
ignorant? I light a 6 cent cigar and
forget about
it.

he or they or somebody was supposed to meet me at
the
train station.

of course, they weren't
there. ""We'll be there to meet the great
Poet!""

well, I looked around and didn't see any
great poet. besides it was 7 a.m. and
40 degrees. those things
happen. the trouble was there were no
bars open. nothing open. not even a
jail.

he's a poet.
he's also a doctor, a head-shrinker.
no blood involved that
way. he won't tell me whether I am crazy or
not-I don't have the
money.

he walks out with his cocktail glass
disappears for 2 hours, 3 hours,
then suddenly comes walking back in
unannounced
with the same cocktail glass
to make sure I haven't gotten hold of
something more precious than
Life itself.

my cheap green beer is killing
me. he shows heart (hurrah) and
gives me a little pill that stops my
gagging.
but nothing decent to
drink.

he'd bought a small 6 pack
for my arrival but that was gone in an
hour and 15
minutes.

""I'll buy you barrels of beer,"" he had
said.

I used his phone (one of his phones)
to get deliveries of beer and
cheap whisky. the town was ten miles away,
downhill. I peeled my poor dollars from my poor
roll. and the boy needed a tip, of
course.

the way it was shaping up I could see that I was
hardly Dylan Thomas yet, not even
Robert Creeley. certainly Creeley wouldn't have
had beerstains on his
shirt.

anyhow, when I finally got hold of one of his
x-wives I was too drunk to
make it.

scared too. sure, I imagined him peering
through the window-
he didn't want to give up a damn thing-
and
leveling the luger while I was
working
while ""The March to the Gallows"" was playing over
the Muzak
and shooting me in the ass first and
my poor brain
later.

""an intruder,"" I could hear him telling them,
""ravishing one of my helpless x-wives.""

I see him published in some of the magazines
now. not very good stuff.

a poem about me
too: the Polack.

the Polack whines too much. the Polack whines about his
country, other countries, all countries, the Polack
works overtime in a factory like a fool, among other
fools with ""pre-drained spirits.""
the Polack drinks seas of green beer
full of acid. the Polack has an ulcerated
hemorrhoid. the Polack picks on fags
""fragile fags."" the Polack hates his
wife, hates his daughter. his daughter will become
an alcoholic, a prostitute. the Polack has an
""obese burned out wife."" the Polack has a
spastic gut. the Polack has a
""rectal brain.""

thank you, Doctor (and poet). any charge for
this? I know I still owe you for the
pill.

Your poem is not too good
but at least I got your starch up.
most of your stuff is about as lively as a
wet and deflated
beachball. but it is your round, you've won a round.
going to invite me out this
Summer? I might scrape up
trainfare. got an Indian friend who'd like to meet
you and yours. he swears he's got the biggest
pecker in the state of California.

and guess what?
he writes
POETRY
too!"
74,Oh Yes,"there are worse things than
being alone
but it often takes decades
to realize this
and most often
when you do
it's too late
and there's nothing worse
than
too late."
75,On Going Back To The Street After Viewing An Art Show,"they talk down through
the centuries to us,
and this we need more and more,
the statues and paintings
in midnight age
as we go along
holding dead hands.

and we would say
rather than delude the knowing:
a damn good show,
but hardly enough for a horse to eat,
and out on the sunshine street where
eyes are dabbled in metazoan faces
i decide again
that in theses centuries
they have done very well
considering the nature of their
brothers:
it's more than good
that some of them,
(closer really to the field-mouse than
falcon)
have been bold enough to try."
76,one thirty-six a.m.,"I laugh sometimes when I think about
say
Céline at a typewriter
or Dostoevsky...
or Hamsun...
ordinary men with feet, ears, eyes,
ordinary men with hair on their heads
sitting there typing words
while having difficulties with life
while being puzzled almost to madness.

Dostoevsky gets up
he leaves the machine to piss,
comes back
drinks a glass of milk and thinks about
the casino and
the roulette wheel.

Céline stops, gets up, walks to the
window, looks out, thinks, my last patient
died today, I won't have to make any more
visits there.
when I saw him last
he paid his doctor bill;
it's those who don't pay their bills,
they live on and on.
Céline walks back, sits down at the
machine
is still for a good two minutes
then begins to type.

Hamsun stands over his machine thinking,
I wonder if they are going to believe
all these things I write?
he sits down, begins to type.
he doesn't know what a writer's block
is:
he's a prolific son-of-a-bitch
damn near as magnificent as
the sun.
he types away.

and I laugh
not out loud
but all up and down these walls, these
dirty yellow and blue walls
my white cat asleep on the
table
hiding his eyes from the
light.

he's not alone tonight
and neither am
I."
77,Out Of The Arm Of One Love...,"out of the arm of one love
and into the arms of another
I have been saved from dying on the cross
by a lady who smokes pot
writes songs and stories
and is much kinder than the last,
much much kinder,
and the sex is just as good or better.
it isn't pleasant to be put on the cross and left there,
it is much more pleasant to forget a love which didn't
work
as all love
finally
doesn't work ...
it is much more pleasant to make love
along the shore in Del Mar
in room 42, and afterwards
sitting up in bed
drinking good wine, talking and touching
smoking
listening to the waves ...

I have died too many times
believing and waiting, waiting
in a room
staring at a cracked ceiling
waiting for the phone, a letter, a knock, a sound ...
going wild inside
while she danced with strangers in nightclubs ...
out of the arms of one love
and into the arms of another
it's not pleasant to die on the cross,
it is much more pleasant to hear your name whispered in
the dark."
78,Paris,"never
even in calmer times
have I ever
dreamed of
bicycling through that
city
wearing a
beret

and
Camus
always
pissed
me
off."
79,Poem For My 43rd Birthday,"To end up alone
in a tomb of a room
without cigarettes
or wine--
just a lightbulb
and a potbelly,
grayhaired,
and glad to have
the room.
...in the morning
they're out there
making money:
judges, carpenters,
plumbers, doctors,
newsboys, policemen,
barbers, carwashers,
dentists, florists,
waitresses, cooks,
cabdrivers...
and you turn over
to your left side
to get the sun
on your back
and out
of your eyes.
from ""All's Normal Here"" - 1985"
80,Poetry,"it
takes
a lot of
desperation
dissatisfaction
and
disillusion
to
write
a
few
good
poems.
it's not
for
everybody
either to
write
it
or even to
read
it."
81,Prayer In Bad Weather,"by God, I don't know what to
do.
they're so nice to have around.
they have a way of playing with
the balls
and looking at the cock very
seriously
turning it
tweaking it
examining each part
as their long hair falls on
your belly.
it's not the fucking and sucking
alone that reaches into a man
and softens him, it's the extras,
it's all the extras.
now it's raining tonight
and there's nobody
they are elsewhere
examining things
in new bedrooms
in new moods
or maybe in old
bedrooms.
anyhow, it's raining tonight,
on hell of a dashing, pouring
rain....
very little to do.
I've read the newspaper
paid the gas bill
the electric co.
the phone bill.
it keeps raining.
they soften a man
and then let him swim
in his own juice.
I need an old-fashioned whore
at the door tonight
closing her green umbrella,
drops her green umbrella,
drops of moonlit rain on her
purse, saying ""shit, man,
can't you get better music
than that on your radio?
and turn up the heat...""
it's always when a man's swollen
with love and everything
else
that keeps raining
splattering
flooding
rain
good for the trees and the
grass and the air...
good for things that
live alone.
I would give anything
for a female's hand on me
tonight.
they soften a man and
then leave him
listening to the rain."
82,"Pull A String, A Puppet Moves","each man must realize
that it can all disappear very
quickly:
the cat, the woman, the job,
the front tire,
the bed, the walls, the
room; all our necessities
including love,
rest on foundations of sand -
and any given cause,
no matter how unrelated:
the death of a boy in Hong Kong
or a blizzard in Omaha ...
can serve as your undoing.
all your chinaware crashing to the
kitchen floor, your girl will enter
and you'll be standing, drunk,
in the center of it and she'll ask:
my god, what's the matter?
and you'll answer: I don't know,
I don't know ..."
83,Question And Answer,"he sat naked and drunk in a room of summer
   night, running the blade of the knife
   under his fingernails, smiling, thinking
   of all the letters he had received
   telling him that
   the way he lived and wrote about
   that--
   it had kept them going when
   all seemed
   truly
   hopeless.



   putting the blade on the table, he
   flicked it with a finger
   and it whirled
   in a flashing circle
   under the light.



   who the hell is going to save
   me? he
   thought.



   as the knife stopped spinning
   the answer came:
   you're going to have to
   save yourself.



   still smiling,
   a: he lit a
   cigarette
   b: he poured
   another
   drink
   c: gave the blade
   another
   spin.


   --from The Last Night of the Earth Poems
URL: http://plagiarist.com/poetry/?wid=178 | Printed on 26 April 2003.Copyright ©2003 Plagiarist.com - All rights reserved. | http://www.plagiarist.com
Plagiarist.com Poetry Archive: Talkback!

» For Students

Need help with an assignment? See how the Plagiarist.com PoetryNotes™ can make
poetry analysis a snap!

» For Critics and Scholars

Have something to say about this poem? Use our comment form to add a comment!
«top»"
84,Rain,"a symphony orchestra.
there is a thunderstorm,
they are playing a Wagner overture
and the people leave their seats under the trees
and run inside to the pavilion
the women giggling, the men pretending calm,
wet cigarettes being thrown away,
Wagner plays on, and then they are all under the
pavilion. the birds even come in from the trees
and enter the pavilion and then it is the Hungarian
Rhapsody #2 by Lizst, and it still rains, but look,
one man sits alone in the rain
listening. the audience notices him. they turn
and look. the orchestra goes about its
business. the man sits in the night in the rain,
listening. there is something wrong with him,
isn't there?
he came to hear the
music."
85,Rain Or Shine,"the vultures at the zoo
(all three of them)
sit very quietly in their
caged tree
and below
on the ground
are chunks of rotten meat.
the vultures are over-full.
our taxes have fed them
well.

we move on to the next
cage.
a man is in there
sitting on the ground
eating
his own shit.
i recognize him as
our former mailman.
his favorite expression
had been:
""have a beautiful day.""

that day i did."
86,Raw With Love,"little dark girl with
kind eyes
when it comes time to
use the knife
I won't flinch and
I won't blame
you,
as I drive along the shore alone
as the palms wave,
the ugly heavy palms,
as the living does not arrive
as the dead do not leave,
I won't blame you,
instead
I will remember the kisses
our lips raw with love
and how you gave me
everything you had
and how I
offered you what was left of
me,
and I will remember your small room
the feel of you
the light in the window
your records
your books
our morning coffee
our noons our nights
our bodies spilled together
sleeping
the tiny flowing currents
immediate and forever
your leg my leg
your arm my arm
your smile and the warmth
of you
who made me laugh
again.
little dark girl with kind eyes
you have no
knife. the knife is
mine and I won't use it
yet."
87,Revolt In The Ranks,"I have just spent one-hour-and-a-half
handicapping tomorrow's
card.
when am I going to get at the poems?
well, they'll just have to wait
they'll have to warm their feet in the
anteroom
where they'll sit gossiping about
me.
""this Chinaski, doesn't he realize that
without us he would have long ago
gone mad, been dead?""
""he knows, but he thinks he can keep
us at his beck and call!""
""he's an ingrate!""
""let's give him writer's block!""
""yeah!""
""yeah!""
""yeah!""
the little poems kick up their heels
and laugh.
then the biggest one gets up and
walks toward the door.
""hey, where are you going?"" he is
asked.
""somewhere where I am
appreciated.""
then, he
and the others
vanish.
I open a beer, sit down at the
machine and nothing
happens.
like now.
from the 1997 Black Sparrow New Year's greeting, ""A New War"""
88,Rhyming Poem,"the goldfish sing all night with guitars,
and the whores go down with the stars,
the whores go down with the stars
I'm sorry, sir, we close at 4:30,
besides your mother's neck is dirty,
and the whores go down with the etc.,
the whores. go down. with the etc.
I'm sorry jack you can't come back,
I've fallen in love with another sap,
34 Italian and 1 2 Jap,
and the whores go
the whores go
etc.
from ""All's Normal Here"" - 1985"
89,Shoes,"when you're young
a pair of
female
high-heeled shoes
just sitting
alone
in the closet
can fire your
bones;
when you're old
it's just
a pair of shoes
without
anybody
in them
and
just as
well."
90,Short Order,"I took my girlfriend to your last poetry reading,
she said.
yes, yes? I asked.
she's young and pretty, she said.
and? I asked.
she hated your
guts.
then she stretched out on the couch
and pulled off her
boots.
I don't have very good legs,
she said.
all right, I thought, I don't have very good
poetry; she doesn't have very good
legs.
scramble two."
91,Show Biz,"I can't have it
and you can't have it
and we won't
get it

so don't bet on it
or even think about
it

just get out of bed
each morning

wash
shave
clothe
yourself
and go out into
it

because
outside of that
all that's left is
suicide and
madness

so you just
can't
expect too much

you can't even
expect

so what you do
is
work from a modest
minimal
base

like when you
walk outside
be glad your car
might possibly
be there

and if it is-
that the tires
aren't
flat

then you get
in
and if it
starts--you
start.

and
it's the damndest
movie
you've ever
seen
because
you're
in it--

low budget
and
4 billion
critics

and the longest
run
you ever hope
for
is

one
day."
92,Sleep,"she was a short one
getting fat and she had once been
beautiful and
she drank the wine
she drank the wine in bed and
talked and screamed and cursed at
me
and i told her
please, I need some
sleep.
-sleep? sleep? ya son of a
bitch, ya never sleep, ya
don't need any
sleep!
I buried her one morning early
I carried her down the sides of the Hollywood Hills
brambles and rabbits and rocks
running in front of me
and by the time I'd dug the ditch
and stuck her in
belly down
and put the dirt back on
the sun was up and it was warm
and the flies were lazy and
I could hardly see anything out of my eyes
everything was so
warm and yellow.
I managed to drive home and I got into bed and I
slept for 5 days and 4
nights.
from ""poems written before jumping out of an 8 story window"" - 1966"
93,small conversation in the afternoon with John Fante,"he said, ""I was working in Hollywood when Faulkner was
working in Hollywood and he was
the worst: he was too drunk to stand up at the
end of the afternoon and so I had to help him
into a taxi
day after day after day.

""but when he left Hollywood, I stayed on, and while I
didn't drink like that maybe I should have, I might have
had the guts then to follow him and get the hell out of
there.""

I told him, ""you write as well as
Faulkner.:

""you mean that?"" he asked from the hospital
bed, smiling."
94,So Now?,"the words have come and gone,
I sit ill.
the phone rings, the cats sleep.
Linda vacuums.
I am waiting to live,
waiting to die.
I wish I could ring in some bravery.
it's a lousy fix
but the tree outside doesn't know:
I watch it moving with the wind
in the late afternoon sun.
there's nothing to declare here,
just a waiting.
each faces it alone.
Oh, I was once young,
Oh, I was once unbelievably
young!
from Transit magazine, 1994"
95,Some People,"some people never go crazy.
me, sometimes I'll lie down behind the couch
for 3 or 4 days.
they'll find me there.
it's Cherub, they'll say, and
they pour wine down my throat
rub my chest
sprinkle me with oils.
then, I'll rise with a roar,
rant, rage -
curse them and the universe
as I send them scattering over the
lawn.
I'll feel much better,
sit down to toast and eggs,
hum a little tune,
suddenly become as lovable as a
pink
overfed whale.
some people never go crazy.
what truly horrible lives
they must lead."
96,Somebody,"god I got the sad blue blues,
this woman sat there and she
said
are you really Charles



       Bukowski?




and I said

   forget that


I do not feel good
I've got the sad sads
all I want to do is
fuck you
and she laughed
she thought I was being
clever
and O I just looked up her long slim legs of heaven
I saw her liver and her quivering intestine
I saw Christ in there
jumping to a folk-rock
all the long lines of starvation within me
rose
and I walked over
and grabbed her on the couch
ripped her dress up around her face
and I didn't care
rape or the end of the earth
one more time
to be there
anywhere
real
yes
her panties were on the
floor
and my cock went in
my cock my god my cock went in
I was Charles
Somebody."
97,"Something For The Touts, The Nuns, The Grocery Clerks, And You . . .","we have everything and we have nothing
and some men do it in churches
and some men do it by tearing butterflies
in half
and some men do it in Palm Springs
laying it into butterblondes
with Cadillac souls
Cadillacs and butterflies
nothing and everything,
the face melting down to the last puff
in a cellar in Corpus Christi.
there's something for the touts, the nuns,
the grocery clerks and you . . .
something at 8 a.m., something in the library
something in the river,
everything and nothing.
in the slaughterhouse it comes running along
the ceiling on a hook, and you swing it --
one
two
three
and then you've got it, $200 worth of dead
meat, its bones against your bones
something and nothing.
it's always early enough to die and
it's always too late,
and the drill of blood in the basin white
it tells you nothing at all
and the gravediggers playing poker over
5 a.m. coffee, waiting for the grass
to dismiss the frost . . .
they tell you nothing at all.

we have everything and we have nothing --
days with glass edges and the impossible stink
of river moss -- worse than shit;
checkerboard days of moves and countermoves,
fagged interest, with as much sense in defeat as
in victory; slow days like mules
humping it slagged and sullen and sun-glazed
up a road where a madman sits waiting among
bluejays and wrens netted in and sucked a flaky
grey.
good days too of wine and shouting, fights
in alleys, fat legs of women striving around
your bowels buried in moans,
the signs in bullrings like diamonds hollering
Mother Capri, violets coming out of the ground
telling you to forget the dead armies and the loves
that robbed you.
days when children say funny and brilliant things
like savages trying to send you a message through
their bodies while their bodies are still
alive enough to transmit and feel and run up
and down without locks and paychecks and
ideals and possessions and beetle-like
opinions.
days when you can cry all day long in
a green room with the door locked, days
when you can laugh at the breadman
because his legs are too long, days
of looking at hedges . . .

and nothing, and nothing, the days of
the bosses, yellow men
with bad breath and big feet, men
who look like frogs, hyenas, men who walk
as if melody had never been invented, men
who think it is intelligent to hire and fire and
profit, men with expensive wives they possess
like 60 acres of ground to be drilled
or shown-off or to be walled away from
the incompetent, men who'd kill you
because they're crazy and justify it because
it's the law, men who stand in front of
windows 30 feet wide and see nothing,
men with luxury yachts who can sail around
the world and yet never get out of their vest
pockets, men like snails, men like eels, men
like slugs, and not as good . . .
and nothing, getting your last paycheck
at a harbor, at a factory, at a hospital, at an
aircraft plant, at a penny arcade, at a
barbershop, at a job you didn't want
anyway.
income tax, sickness, servility, broken
arms, broken heads -- all the stuffing
come out like an old pillow.

we have everything and we have nothing.
some do it well enough for a while and
then give way. fame gets them or disgust
or age or lack of proper diet or ink
across the eyes or children in college
or new cars or broken backs while skiing
in Switzerland or new politics or new wives
or just natural change and decay --
the man you knew yesterday hooking
for ten rounds or drinking for three days and
three nights by the Sawtooth mountains now
just something under a sheet or a cross
or a stone or under an easy delusion,
or packing a bible or a golf bag or a
briefcase: how they go, how they go! -- all
the ones you thought would never go.

days like this. like your day today.
maybe the rain on the window trying to
get through to you. what do you see today?
what is it? where are you? the best
days are sometimes the first, sometimes
the middle and even sometimes the last.
the vacant lots are not bad, churches in
Europe on postcards are not bad. people in
wax museums frozen into their best sterility
are not bad, horrible but not bad. the
cannon, think of the cannon, and toast for
breakfast the coffee hot enough you
know your tongue is still there, three
geraniums outside a window, trying to be
red and trying to be pink and trying to be
geraniums, no wonder sometimes the women
cry, no wonder the mules don't want
to go up the hill. are you in a hotel room
in Detroit looking for a cigarette? one more
good day. a little bit of it. and as
the nurses come out of the building after
their shift, having had enough, eight nurses
with different names and different places
to go -- walking across the lawn, some of them
want cocoa and a paper, some of them want a
hot bath, some of them want a man, some
of them are hardly thinking at all. enough
and not enough. arcs and pilgrims, oranges
gutters, ferns, antibodies, boxes of
tissue paper.

in the most decent sometimes sun
there is the softsmoke feeling from urns
and the canned sound of old battleplanes
and if you go inside and run your finger
along the window ledge you'll find
dirt, maybe even earth.
and if you look out the window
there will be the day, and as you
get older you'll keep looking
keep looking
sucking your tongue in a little
ah ah   no no   maybe

some do it naturally
some obscenely
everywhere."
98,splash,"the illusion is that you are simply
reading this poem.
the reality is that this is
more than a
poem.
this is a beggar's knife.
this is a tulip.
this is a soldier marching
through Madrid.
this is you on your
death bed.
this is Li Po laughing
underground.
this is not a god-damned
poem.
this is a horse asleep.
a butterfly in
your brain.
this is the devil's
circus.
you are not reading this
on a page.
the page is reading
you.
feel it?
it's like a cobra. it's a hungry eagle circling the room.

this is not a poem. poems are dull,
they make you sleep.

these words force you
to a new
madness.

you have been blessed, you have been pushed into a
blinding area of
light.

the elephant dreams
with you
now.
the curve of space
bends and
laughs.

you can die now.
you can die now as
people were meant to
die:
great,
victorious,
hearing the music,
being the music,
roaring,
roaring,
roaring."
99,Sway With Me,"sway with me, everything sad --
madmen in stone houses
without doors,
lepers steaming love and song
frogs trying to figure
the sky;
sway with me, sad things --
fingers split on a forge
old age like breakfast shell
used books, used people
used flowers, used love
I need you
I need you
I need you:
it has run away
like a horse or a dog,
dead or lost
or unforgiving."
100,The Aliens,"you may not believe it
but there are people
who go through life with
very little
friction or
distress.
they dress well, eat
well, sleep well.
they are contented with
their family
life.
they have moments of
grief
but all in all
they are undisturbed
and often feel
very good.
and when they die
it is an easy
death, usually in their
sleep.
you may not believe
it
but such people do
exist.
but I am not one of
them.
oh no, I am not one
of them,
I am not even near
to being
one of
them
but they are
there
and I am
here."
101,The Blackbirds Are Rough Today,"lonely as a dry and used orchard
spread over the earth
for use and surrender.

shot down like an ex-pug selling
dailies on the corner.

taken by tears like
an aging chorus girl
who has gotten her last check.

a hanky is in order your lord your
worship.

the blackbirds are rough today
like
ingrown toenails
in an overnight
jail---
wine wine whine,
the blackbirds run around and
fly around
harping about
Spanish melodies and bones.

and everywhere is
nowhere---
the dream is as bad as
flapjacks and flat tires:

why do we go on
with our minds and
pockets full of
dust
like a bad boy just out of
school---
you tell
me,
you who were a hero in some
revolution
you who teach children
you who drink with calmness
you who own large homes
and walk in gardens
you who have killed a man and own a
beautiful wife
you tell me
why I am on fire like old dry
garbage.

we might surely have some interesting
correspondence.
it will keep the mailman busy.
and the butterflies and ants and bridges and
cemeteries
the rocket-makers and dogs and garage mechanics
will still go on a
while
until we run out of stamps
and/or
ideas.

don't be ashamed of
anything; I guess God meant it all
like
locks on
doors."
102,the crunch,"too much too little

too fat
too thin
or nobody.

laughter or
tears

haters
lovers

strangers with faces like
the backs of
thumb tacks

armies running through
streets of blood
waving winebottles
bayoneting and fucking
virgins.

an old guy in a cheap room
with a photograph of M. Monroe.

there is a loneliness in this world so great
that you can see it in the slow movement of
the hands of a clock

people so tired
mutilated
either by love or no love.

people just are not good to each other
one on one.

the rich are not good to the rich
the poor are not good to the poor.

we are afraid.

our educational system tells us
that we can all be
big-ass winners

it hasn't told us
about the gutters
or the suicides.

or the terror of one person
aching in one place
alone

untouched
unspoken to

watering a plant.

people are not good to each other.
people are not good to each other.
people are not good to each other.

I suppose they never will be.
I don't ask them to be.

but sometimes I think about
it.

the beads will swing
the clouds will cloud
and the killer will behead the child
like taking a bite out of an ice cream cone.

too much
too little

too fat
too thin
or nobody

more haters than lovers.

people are not good to each other.
perhaps if they were
our deaths would not be so sad.

meanwhile I look at young girls
stems
flowers of chance.

there must be a way.

surely there must be a way that we have not yet
though of.

who put this brain inside of me?

it cries
it demands
it says that there is a chance.

it will not say
""no."""
103,The Genius Of The Crowd,"there is enough treachery, hatred violence absurdity in the average
human being to supply any given army on any given day

and the best at murder are those who preach against it
and the best at hate are those who preach love
and the best at war finally are those who preach peace

those who preach god, need god
those who preach peace do not have peace
those who preach peace do not have love

beware the preachers
beware the knowers
beware those who are always reading books
beware those who either detest poverty
or are proud of it
beware those quick to praise
for they need praise in return
beware those who are quick to censor
they are afraid of what they do not know
beware those who seek constant crowds for
they are nothing alone
beware the average man the average woman
beware their love, their love is average
seeks average

but there is genius in their hatred
there is enough genius in their hatred to kill you
to kill anybody
not wanting solitude
not understanding solitude
they will attempt to destroy anything
that differs from their own
not being able to create art
they will not understand art
they will consider their failure as creators
only as a failure of the world
not being able to love fully
they will believe your love incomplete
and then they will hate you
and their hatred will be perfect

like a shining diamond
like a knife
like a mountain
like a tiger
like hemlock

their finest art"
104,the German hotel,"the German hotel was very strange and expensive and had
double doors to the rooms, very thick doors, and it over-
looked the park and the vasser tern and in the mornings
it was usually too late for breakfast and the maids
would be everywhere changing sheets and bringing in
towels, but you never saw any hotel guests, only the
maids and the desk man and the day desk man was all
right because we were sober during the day but we had
trouble with the night man who was some sort of snob
and not very good with getting the corkscrews and ice
and wine glasses up to us and he was always phoning to
say the other guests objected to our noise.
what other guests?
I always told him that everything was very quiet,
nothing was going on, that somebody must be crazy, so
will you please stop ringing?
but he kept ringing, he became almost like a
companion to us through the night.
but the day man was very nice, he always had little
messages of importance that either meant money, or a
good friend coming to see us, or both.
we stayed at the hotel twice during our trip to
Europe and each time we checked out the day clerk
bowed ever so slightly, he was tall and well-dressed
and pleasant and he said each time: ""it was nice to
have you with us. please come here again if you return.""

""thank you,"" we said, ""thank you.""

it's our favorite hotel and if I ever get rich I am
going to buy it and fire the night clerk and there will
be enough ice cubes and corkscrews for everybody."
105,the great slob,"I was always a natural slob
I liked to lay upon the bed
in undershirt (stained, of
course) (and with cigarette
holes)
shoes off
beer bottle in hand
trying to shake off a
difficult night, say with a
woman still around
walking the floor
complaining about this and
that,
and I'd work up a
belch and say, ""HEY, YOU DON'T
LIKE IT? THEN GET YOUR ASS
OUT OF HERE!""

I really loved myself, I
really loved my slob-
self, and
they seemed to also:
always leaving
but almost
always
coming
back."
106,The History Of One Tough Motherfucker,"he came to the door one night wet thin beaten and
terrorized
a white cross-eyed tailless cat
I took him in and fed him and he stayed
grew to trust me until a friend drove up the driveway
and ran him over
I took what was left to a vet who said,""not much
chance...give him these pills...his backbone
is crushed, but is was crushed before and somehow
mended, if he lives he'll never walk, look at
these x-rays, he's been shot, look here, the pellets
are still there...also, he once had a tail, somebody
cut it off...""
I took the cat back, it was a hot summer, one of the
hottest in decades, I put him on the bathroom
floor, gave him water and pills, he wouldn't eat, he
wouldn't touch the water, I dipped my finger into it
and wet his mouth and I talked to him, I didn't go any-
where, I put in a lot of bathroom time and talked to
him and gently touched him and he looked back at
me with those pale blue crossed eyes and as the days went
by he made his first move
dragging himself forward by his front legs
(the rear ones wouldn't work)
he made it to the litter box
crawled over and in,
it was like the trumpet of possible victory
blowing in that bathroom and into the city, I
related to that cat-I'd had it bad, not that
bad but bad enough
one morning he got up, stood up, fell back down and
just looked at me.
""you can make it,"" I said to him.
he kept trying, getting up falling down, finally
he walked a few steps, he was like a drunk, the
rear legs just didn't want to do it and he fell again, rested,
then got up.
you know the rest: now he's better than ever, cross-eyed
almost toothless, but the grace is back, and that look in
his eyes never left...
and now sometimes I'm interviewed, they want to hear about
life and literature and I get drunk and hold up my cross-eyed,
shot, runover de-tailed cat and I say,""look, look
at this!""
but they don't understand, they say something like,""you
say you've been influenced by Celine?""
""no,"" I hold the cat up,""by what happens, by
things like this, by this, by this!""
I shake the cat, hold him up in
the smoky and drunken light, he's relaxed he knows...
it's then that the interviews end
although I am proud sometimes when I see the pictures
later and there I am and there is the cat and we are photo-
graphed together.
he too knows it's bullshit but that somehow it all helps."
